,R42_S00,R42_S01,R42_S02,R42_S10,R42_S11,R42_S12,R42_S20,R42_S21,R42_S22
raDeg,"[-0.3310833333333334, -0.30280555555555555, -0.2745277777777778, -0.24625, -0.2179722222222222, -0.18969444444444447, -0.1614166666666667, -0.13313888888888892, -0.13313888888888892, -0.1614166666666667, -0.18969444444444447, -0.2179722222222222, -0.24625000000000005, -0.2745277777777778, -0.3028055555555556, -0.3310833333333334]","[-0.09619444444444444, -0.06791666666666668, -0.03963888888888888, -0.011361111111111119, 0.016916666666666677, 0.045194444444444454, 0.0734722222222222, 0.10175000000000002, 0.10175000000000002, 0.07347222222222222, 0.04519444444444446, 0.016916666666666677, -0.01136111111111112, -0.03963888888888888, -0.06791666666666668, -0.09619444444444444]","[0.13863888888888887, 0.16691666666666663, 0.19519444444444445, 0.2234722222222222, 0.25175, 0.28002777777777776, 0.30830555555555555, 0.33658333333333335, 0.33658333333333335, 0.30830555555555555, 0.28002777777777776, 0.25175000000000003, 0.22347222222222216, 0.19519444444444442, 0.16691666666666666, 0.1386388888888889]","[-0.33080555555555563, -0.3025277777777778, -0.27425, -0.24597222222222226, -0.21769444444444444, -0.18941666666666668, -0.16113888888888891, -0.1328611111111111, -0.1328611111111111, -0.16113888888888891, -0.18941666666666662, -0.21769444444444447, -0.2459722222222222, -0.27425, -0.3025277777777778, -0.33080555555555563]","[-0.09569444444444444, -0.06741666666666668, -0.03913888888888888, -0.010861111111111122, 0.017416666666666674, 0.045694444444444454, 0.0739722222222222, 0.10225, 0.10225000000000001, 0.0739722222222222, 0.04569444444444446, 0.017416666666666674, -0.01086111111111112, -0.03913888888888888, -0.06741666666666668, -0.09569444444444446]","[0.13919444444444443, 0.16747222222222222, 0.19574999999999998, 0.22402777777777777, 0.25230555555555556, 0.28058333333333335, 0.30886111111111114, 0.3371388888888889, 0.33713888888888893, 0.30886111111111114, 0.28058333333333335, 0.25230555555555556, 0.22402777777777783, 0.19575, 0.16747222222222222, 0.13919444444444445]","[-0.33008333333333334, -0.3018055555555555, -0.2735277777777778, -0.24525000000000002, -0.21697222222222223, -0.18869444444444447, -0.1604166666666667, -0.13213888888888894, -0.13213888888888892, -0.1604166666666667, -0.18869444444444447, -0.21697222222222226, -0.24525000000000002, -0.2735277777777778, -0.30180555555555555, -0.33008333333333334]","[-0.0951388888888889, -0.06686111111111114, -0.038583333333333344, -0.010305555555555578, 0.01797222222222222, 0.04625, 0.07452777777777775, 0.10280555555555554, 0.10280555555555554, 0.07452777777777776, 0.04624999999999999, 0.01797222222222222, -0.010305555555555578, -0.038583333333333344, -0.06686111111111114, -0.0951388888888889]","[0.13963888888888887, 0.16791666666666663, 0.19619444444444442, 0.22447222222222224, 0.25275000000000003, 0.28102777777777777, 0.30930555555555556, 0.3375833333333333, 0.33758333333333335, 0.30930555555555556, 0.28102777777777777, 0.25275000000000003, 0.22447222222222224, 0.19619444444444445, 0.16791666666666666, 0.1396388888888889]"
decDeg,"[1.2327777777777778, 1.2327777777777778, 1.2327777777777778, 1.2327777777777778, 1.2327777777777778, 1.2327777777777778, 1.2327777777777778, 1.2327777777777778, 1.1216666666666666, 1.1216666666666668, 1.1216666666666666, 1.1216666666666668, 1.1216666666666668, 1.1216666666666668, 1.1216666666666668, 1.1216666666666668]","[1.2320555555555557, 1.2320555555555557, 1.2320555555555557, 1.2320555555555555, 1.2320555555555555, 1.2320555555555557, 1.2320555555555555, 1.2320555555555557, 1.1209444444444443, 1.1209444444444445, 1.1209444444444445, 1.1209444444444445, 1.1209444444444445, 1.1209444444444443, 1.1209444444444443, 1.1209444444444443]","[1.2317777777777779, 1.2317777777777779, 1.2317777777777779, 1.2317777777777779, 1.2317777777777776, 1.2317777777777776, 1.2317777777777776, 1.2317777777777779, 1.1206666666666667, 1.120666666666667, 1.120666666666667, 1.120666666666667, 1.1206666666666667, 1.1206666666666667, 1.1206666666666667, 1.1206666666666667]","[1.4676111111111114, 1.4676111111111112, 1.4676111111111112, 1.4676111111111114, 1.4676111111111112, 1.4676111111111112, 1.4676111111111112, 1.4676111111111114, 1.3565, 1.3565000000000003, 1.3565, 1.3565, 1.3564999999999998, 1.3564999999999998, 1.3565, 1.3565]","[1.4671666666666665, 1.4671666666666667, 1.4671666666666665, 1.4671666666666665, 1.4671666666666665, 1.4671666666666665, 1.4671666666666665, 1.4671666666666665, 1.3560555555555553, 1.3560555555555553, 1.3560555555555556, 1.3560555555555556, 1.3560555555555553, 1.3560555555555553, 1.3560555555555553, 1.3560555555555556]","[1.466611111111111, 1.466611111111111, 1.4666111111111109, 1.466611111111111, 1.466611111111111, 1.4666111111111109, 1.466611111111111, 1.4666111111111109, 1.3555000000000001, 1.3555, 1.3555000000000001, 1.3555, 1.3555000000000001, 1.3555000000000001, 1.3555000000000001, 1.3555000000000001]","[1.7025000000000001, 1.7025, 1.7025, 1.7025000000000001, 1.7025, 1.7025000000000001, 1.7025, 1.7025000000000001, 1.5913888888888887, 1.591388888888889, 1.5913888888888887, 1.5913888888888887, 1.5913888888888885, 1.5913888888888887, 1.5913888888888887, 1.5913888888888887]","[1.7020555555555554, 1.7020555555555554, 1.7020555555555557, 1.7020555555555557, 1.7020555555555554, 1.7020555555555554, 1.7020555555555557, 1.7020555555555554, 1.5909444444444445, 1.5909444444444445, 1.5909444444444445, 1.5909444444444445, 1.5909444444444445, 1.5909444444444445, 1.5909444444444445, 1.5909444444444445]","[1.7016111111111112, 1.7016111111111112, 1.7016111111111112, 1.701611111111111, 1.7016111111111112, 1.7016111111111112, 1.7016111111111112, 1.701611111111111, 1.5905000000000002, 1.5905000000000002, 1.5905000000000002, 1.5905, 1.5905, 1.5905000000000002, 1.5905000000000002, 1.5905000000000002]"
radDeg,"[1.2764561516995736, 1.2694164423985896, 1.2629706726151857, 1.2571279784392138, 1.2518968036935645, 1.2472848426309633, 1.2432989861056596, 1.2399452720510309, 1.1295396452954172, 1.1332202445821515, 1.1375919726718973, 1.1426468968863364, 1.1483759953777544, 1.1547692339488593, 1.1618156487621303, 1.1695034334539784]","[1.235804530186042, 1.2339257897466045, 1.2326929428291895, 1.2321079282781005, 1.2321716688336983, 1.2328840638733594, 1.2342439902041662, 1.2362493108928152, 1.1255523928699167, 1.1233494230305447, 1.1218550373084908, 1.1210720693289136, 1.121002009769845, 1.1216449922191503, 1.1229997919038877, 1.125063837320171]","[1.239554062573699, 1.2430339395724381, 1.2471453383030804, 1.2518820366987629, 1.2572369672430224, 1.2632022675845986, 1.2697693353101223, 1.2769288860351806, 1.1701143836633008, 1.1622968518131251, 1.1551187532440395, 1.148592076387543, 1.142727983059671, 1.1375367203209439, 1.1330275364585176, 1.1292086025850416]","[1.5044237284513935, 1.4984610146650101, 1.4930100421170496, 1.4880764344961175, 1.4836653529662558, 1.479781470330108, 1.4764289471297705, 1.4736114099599213, 1.362989738253059, 1.3660355558525537, 1.369658431775843, 1.373853800892432, 1.3786164366235942, 1.3839404824777146, 1.3898194866103237, 1.396246438953936]","[1.4702834600308343, 1.4687144178744709, 1.4676885042706258, 1.4672068585335114, 1.4672700166470014, 1.4678779082875686, 1.46902985721526, 1.4707245850276474, 1.3599043275250124, 1.3580712564772526, 1.356825066884342, 1.3561673766129918, 1.3560990419068824, 1.3566201518258183, 1.357730027666303, 1.3594272273723056]","[1.4732002622816562, 1.4761398885520776, 1.479614086337966, 1.4836191002180736, 1.4881506444915082, 1.4932039254552518, 1.4987736658397406, 1.504854131123327, 1.3967897744390623, 1.3902365402185883, 1.3842299550975254, 1.378777163456507, 1.3738847591407077, 1.3695587476919835, 1.365804511052421, 1.3626267752007601]","[1.7341941033915882, 1.7290361574803381, 1.7243264407376622, 1.7200686350541403, 1.7162661038094305, 1.712921879010348, 1.7100386495103204, 1.707618750414152, 1.596864049126308, 1.5994516200606093, 1.6025339411681345, 1.606108163990108, 1.610171012791292, 1.614718799230442, 1.6197474386149016, 1.625252467577429]","[1.704711664673401, 1.703367901333085, 1.7024926871729378, 1.702086744978083, 1.7021504104955656, 1.7026836310476854, 1.703685965749705, 1.7051565873298404, 1.5942617385887794, 1.5926886661815967, 1.591616391605763, 1.5910459273895259, 1.5909778133234118, 1.5914121139107267, 1.5923484180624896, 1.593785841040167]","[1.707329393997073, 1.7098737059074367, 1.7128809987597808, 1.7163488389257702, 1.7202744412045303, 1.7246546797694566, 1.7294861002761368, 1.7347649330251116, 1.6259223482903817, 1.6202887401212824, 1.6151305132008007, 1.610452235428407, 1.6062581004112575, 1.6025519093914695, 1.5993370545539594, 1.5966165038801796]"
effarea,"[33.307662017625134, 33.33967673517999, 33.36899037445349, 33.392550298593534, 33.410855809438665, 33.426994498615315, 33.44094225287678, 33.452428905314505, 33.64203747894625, 33.63689575494766, 33.630788537757425, 33.620937317175034, 33.6068959243987, 33.591226797043994, 33.5752324936103, 33.561792066044895]","[33.44807629915951, 33.446101431498846, 33.44480550500647, 33.444190557729186, 33.44425755962007, 33.44500640490807, 33.44643591293122, 33.44854383741836, 33.64760759128054, 33.65068509633035, 33.652772723461595, 33.653866514156284, 33.65396438596686, 33.65306615227373, 33.65117352406033, 33.648290093666446]","[33.45201767929887, 33.441869733304074, 33.427482667738154, 33.41090748375594, 33.39216891280026, 33.367937142392925, 33.33807187247803, 33.3055121481368, 33.560723951839876, 33.57439121422874, 33.59037016354155, 33.60636633351552, 33.62073858384723, 33.630865724192766, 33.63716496436353, 33.6424999390284]","[32.44039679091052, 32.48097470208823, 32.50957919962293, 32.53546877543502, 32.55861634582472, 32.57884444913027, 32.59409082916757, 32.606904235635994, 33.0599770332212, 33.045063821537894, 33.027325163925795, 33.006783412595816, 32.98346415840244, 32.964285157159296, 32.94577800379144, 32.92554590494814]","[32.62203886299931, 32.62917444762645, 32.63384002866943, 32.63603042483154, 32.635743198601276, 32.63297866979126, 32.627739913760166, 32.62003274434077, 33.07498406193996, 33.08204251302914, 33.08684110951569, 33.08937362161762, 33.08963675227006, 33.087630158537976, 33.08335645384732, 33.076821191000846]","[32.60877402545688, 32.59540539036975, 32.57960566681732, 32.558859061525396, 32.53507935141729, 32.50856177834245, 32.47933403527546, 32.43723454404673, 32.92383548037169, 32.9444651156021, 32.96337389497104, 32.98267719293123, 33.006631831979185, 33.027813246286435, 33.04619508429417, 33.061754206231505]","[31.068298058571543, 31.113414131255738, 31.154609585132267, 31.191852215047007, 31.22380087123144, 31.25187765650676, 31.276084108056892, 31.296400621267868, 31.952792895166635, 31.93740342684331, 31.914634450633155, 31.887118347427673, 31.855840564119262, 31.820829495350175, 31.782116587068323, 31.75813063724522]","[31.320807360355026, 31.33208906449682, 31.33943701552305, 31.342845145216447, 31.342310634777945, 31.337833926468637, 31.329418721781938, 31.317071966163702, 31.968270026654647, 31.977625808040084, 31.984003115575867, 31.987395927293218, 31.987801032810882, 31.985218048498187, 31.979649419289405, 31.971100407129416]","[31.298829943002637, 31.27746890913903, 31.25222087087963, 31.2231062600029, 31.190052047809967, 31.15173850888001, 31.109478523510276, 31.063305064911, 31.75531953009468, 31.778960569314492, 31.817659921245873, 31.853675575675062, 31.88596406403682, 31.91449612252315, 31.93808480033231, 31.954265160012937]"
readnoise,"[6.72664, 6.86398, 6.80134, 6.80359, 6.89268, 6.80789, 6.64544, 7.46515, 10.4943, 8.1074, 8.52627, 8.52539, 8.47525, 8.62622, 8.23362, 7.885]","[6.3264, 6.15465, 6.19607, 6.21983, 6.29398, 6.18462, 6.09692, 5.71914, 5.89103, 6.18084, 6.40009, 6.32874, 6.43442, 6.44895, 6.31219, 6.54967]","[12.4259, 13.4357, 14.2171, 14.4081, 13.8188, 12.6651, 11.2037, 9.34141, 10.3235, 14.0846, 15.8719, 16.9769, 17.8836, 17.4159, 16.3596, 14.2806]","[6.34781, 6.38036, 6.47556, 6.41984, 6.57553, 6.5108, 6.43415, 5.87322, 5.99514, 6.4907, 6.33811, 6.30925, 6.41229, 6.41004, 6.4282, 6.59403]","[6.35582, 6.4962, 6.66836, 6.64662, 6.66106, 6.5454, 6.33385, 5.91248, 5.97889, 6.20892, 6.35259, 6.23025, 6.34641, 6.35251, 6.34292, 6.54459]","[6.70244, 6.90421, 7.0441, 7.1694, 7.18389, 7.06487, 6.73654, 6.97448, 7.33886, 6.51215, 6.71129, 6.814, 6.8579, 6.763, 6.82025, 6.6545]","[8.60859, 8.86458, 8.93421, 8.89687, 8.89008, 8.37335, 7.86613, 8.6639, 8.72361, 7.05035, 7.44513, 7.53722, 7.68421, 7.72086, 7.64899, 7.91797]","[6.33231, 6.52467, 6.27177, 6.38031, 6.38624, 6.34797, 6.22792, 5.84208, 5.80306, 6.23308, 6.28799, 6.21279, 6.28347, 6.3155, 6.37014, 6.42396]","[6.33007, 6.40012, 6.39609, 6.37229, 6.51182, 6.41712, 6.26478, 5.9406, 5.80242, 6.29925, 6.44318, 6.37779, 6.67911, 6.43719, 6.49885, 6.50247]"
gain,"[0.959169, 0.968493, 0.981862, 0.961669, 0.959538, 0.958518, 0.962388, 0.961802, 0.940682, 0.982771, 0.977881, 0.994173, 0.989672, 0.996704, 0.992163, 0.992162]","[0.919809, 0.940168, 0.944208, 0.948061, 0.943005, 0.937105, 0.939951, 0.933044, 0.91086, 0.923943, 0.927596, 0.942067, 0.947448, 0.955696, 0.952547, 0.955353]","[0.921252, 0.916157, 0.919968, 0.929415, 0.931977, 0.934045, 0.932646, 0.916628, 0.942374, 0.985625, 0.982644, 0.989041, 0.988429, 0.983543, 0.983168, 0.97502]","[1.00741, 1.01285, 1.00723, 1.00975, 1.00512, 1.00823, 1.00219, 0.985972, 1.01822, 1.00379, 1.00124, 1.01659, 1.04182, 1.01807, 1.01567, 1.03872]","[0.989167, 0.978806, 0.983585, 0.99139, 0.990695, 0.986935, 0.970283, 0.959066, 0.998456, 0.966986, 0.963979, 0.974717, 0.993774, 0.98825, 0.978676, 0.997455]","[0.987717, 0.999985, 0.991667, 0.98642, 0.983276, 0.976659, 0.970481, 0.830893, 0.97604, 0.978077, 0.971229, 0.967626, 0.9641, 0.969149, 0.980999, 0.97569]","[0.971773, 0.975305, 0.969118, 0.97688, 0.966666, 0.980359, 0.974388, 0.943887, 0.795484, 0.956913, 0.943093, 0.934216, 0.943645, 0.941741, 0.942681, 0.943617]","[0.970479, 0.974086, 0.968764, 0.972477, 0.968757, 0.970837, 0.969589, 0.956219, 0.867838, 0.98524, 0.985175, 0.982882, 0.987197, 0.989207, 0.99109, 0.987843]","[1.01716, 1.00871, 1.00144, 1.01336, 0.996531, 1.01211, 0.990766, 0.998834, 0.985825, 1.00718, 1.01403, 1.02121, 1.03092, 1.01711, 1.01442, 1.02635]"
saturation,"[192688.0, 197608.0, 192793.0, 193899.0, 197937.0, 190247.0, 193437.0, 198871.0, 90416.8, 193973.0, 197970.0, 201325.0, 203156.0, 205638.0, 208465.0, 205460.0]","[181722.0, 179337.0, 177594.0, 175272.0, 175125.0, 172117.0, 168036.0, 160231.0, 108221.0, 173244.0, 176780.0, 183636.0, 178421.0, 179358.0, 176427.0, 179410.0]","[190218.0, 179766.0, 181387.0, 182196.0, 185710.0, 187894.0, 191370.0, 185845.0, 182356.0, 190320.0, 182867.0, 180638.0, 180697.0, 181898.0, 180416.0, 176578.0]","[211400.0, 205057.0, 205352.0, 207581.0, 207962.0, 207718.0, 202724.0, 200689.0, 220967.0, 209806.0, 206051.0, 210704.0, 211072.0, 214748.0, 217721.0, 219952.0]","[210061.0, 211550.0, 205518.0, 206078.0, 208949.0, 210552.0, 210217.0, 205996.0, 214174.0, 205783.0, 202942.0, 198170.0, 203166.0, 202406.0, 208679.0, 208938.0]","[200009.0, 202662.0, 195073.0, 194559.0, 196292.0, 192499.0, 186934.0, 163984.0, 147180.0, 178178.0, 165886.0, 162175.0, 162342.0, 176254.0, 186520.0, 184698.0]","[211736.0, 211725.0, 205202.0, 210872.0, 200980.0, 203050.0, 194350.0, 182364.0, 140305.0, 196358.0, 182113.0, 191534.0, 184776.0, 194233.0, 199243.0, 200447.0]","[196582.0, 202275.0, 203565.0, 202712.0, 200815.0, 207426.0, 205147.0, 206422.0, 191272.0, 203293.0, 191525.0, 191382.0, 184535.0, 182360.0, 191239.0, 196517.0]","[225118.0, 220565.0, 219137.0, 222102.0, 221490.0, 224527.0, 218937.0, 222215.0, 208342.0, 207703.0, 213204.0, 210901.0, 204919.0, 203065.0, 205664.0, 206940.0]"
