,R11_S00,R11_S01,R11_S02,R11_S10,R11_S11,R11_S12,R11_S20,R11_S21,R11_S22
u,"[0.03564010637454797, 0.03584193089803177, 0.036049566846907, 0.03595370626253224, 0.03641413828376805, 0.03664505178145433, 0.036755429587151375, 0.03683844119028119, 0.03728415779488028, 0.03713699512520601, 0.037064186048439966, 0.03701203804943047, 0.03678668663708094, 0.03667857197840373, 0.03663696636972028, 0.03654221251523707]","[0.03659546912635767, 0.03668893803582999, 0.03699362704296363, 0.03703016714838651, 0.03729405766860828, 0.03739849373319716, 0.037516507721099504, 0.03767677587300942, 0.037878612594009986, 0.037899540108139, 0.0378417829091582, 0.037548252080921565, 0.03760298588290853, 0.037522912367783684, 0.03736687967771882, 0.03715977854510197]","[0.033727753219347296, 0.03415392981170788, 0.03416442482151915, 0.03477210503654991, 0.03482285255325464, 0.03494380331305695, 0.03523790957903273, 0.03524991965640269, 0.03580692831675355, 0.03556401756776664, 0.035057768211421605, 0.03517347095851891, 0.03499606821311161, 0.03502928487397506, 0.03493512371796136, 0.03501757548473924]","[0.03551673396073083, 0.03563164846662851, 0.03565814357252383, 0.03564071662206334, 0.036033486252659765, 0.03638312261541362, 0.03669572685631452, 0.03666688507796351, 0.037571092846070214, 0.03709815598844285, 0.037160820655861196, 0.03709654600351675, 0.036668590501297046, 0.03639285689686892, 0.036124534925476216, 0.03634605088903254]","[0.03522130890040506, 0.035321378404554106, 0.03573652129716465, 0.03600478851811673, 0.03595492101591477, 0.0361628906572638, 0.035954739566232574, 0.036561319812354054, 0.037067482191410456, 0.03688059629462387, 0.03701713419876206, 0.03655294221324223, 0.036600328280827814, 0.036402183599361364, 0.036380777990501094, 0.03613782763091202]","[0.03579271145720901, 0.03599743655925616, 0.03602006936558802, 0.03600518562876222, 0.03627253110851531, 0.036367093232854975, 0.03655492683181468, 0.03670913975159925, 0.03752632666230401, 0.037234079357043835, 0.037119419379238044, 0.037007122308114704, 0.03676957371791888, 0.036852689808275906, 0.036896272590786795, 0.03662361478201222]","[0.035046407280944096, 0.03532728225167829, 0.03557453009628271, 0.03580838648504535, 0.03596059269653761, 0.0362484217216534, 0.03613940675052892, 0.03625141208998812, 0.03699137997619083, 0.03694018725670646, 0.0369415245990329, 0.03675348865743805, 0.03659603340159355, 0.036393814812778376, 0.03627924038463063, 0.03582786564479725]","[0.03669445787942095, 0.036839068416543844, 0.03699323548676301, 0.037069852095550616, 0.036887308405567774, 0.03712963038270114, 0.037364931513097194, 0.03706163162769566, 0.037696348971805516, 0.03769906992228439, 0.03754813067841263, 0.03744669573650115, 0.037475544675529854, 0.03717656778270791, 0.037254296066251275, 0.03723672519890036]","[0.03601097081483463, 0.03600222897048733, 0.03573349244274147, 0.03625503464897127, 0.035901563272013756, 0.03642927592727361, 0.036342887577490574, 0.036610324744138986, 0.03696920093110899, 0.036751435259217514, 0.03671947607230721, 0.03650763125264816, 0.03602682146408346, 0.0364534226760075, 0.036276303568508916, 0.03625496622306808]"
g,"[0.12979438362672477, 0.130123617526731, 0.1304975213977074, 0.12985209358688823, 0.13106919344279688, 0.13148083678868358, 0.13156127571154083, 0.13163308488478623, 0.13187383157428362, 0.1314776701012446, 0.1313967298940109, 0.1313896130653208, 0.13080927338578152, 0.13063411338656883, 0.13072193916109448, 0.13060020258122831]","[0.13118273958862767, 0.13100047169452403, 0.13156951387369306, 0.13129594076214224, 0.13184641007262002, 0.13184106595277295, 0.13198340272719877, 0.13215500572451608, 0.13141076979248692, 0.1318469346637869, 0.13193770050711057, 0.13132776925682801, 0.1318040845656651, 0.13184115281575665, 0.13176998553016184, 0.13137363291861323]","[0.1279457628998327, 0.12858505335775097, 0.12774509647699167, 0.12908935247555656, 0.12889114380064992, 0.12876342310208244, 0.12933014003555998, 0.1291148204559762, 0.12860169811199465, 0.12804084450605732, 0.12669644200995409, 0.12760628546053515, 0.12743077711587297, 0.12824358795822893, 0.1285010371845174, 0.12940426808856648]","[0.13169558937550807, 0.13170019643389705, 0.13123573440362063, 0.1308023237793006, 0.13182430287654184, 0.13265522458376228, 0.13343732365513672, 0.1329219353666538, 0.13385725984725108, 0.1325069429246746, 0.13312967299339132, 0.13317560249699412, 0.1319958485634037, 0.13143382070684623, 0.1309122423211041, 0.1320031023012901]","[0.1303055817412059, 0.1298952045120056, 0.1305511301800836, 0.13076005207181157, 0.1301963215373548, 0.13052034035277738, 0.12927763272417905, 0.1311551566163283, 0.1309186158288863, 0.1304770406842542, 0.13143671328712142, 0.13023789233199903, 0.13078035388135906, 0.1307258772099006, 0.13115813969902673, 0.1307523058175703]","[0.13285586497812057, 0.13309560047869304, 0.1325735178852064, 0.13203892970602166, 0.13258972373933178, 0.1324363379257379, 0.1327625654713983, 0.13285357691895913, 0.13358175504720698, 0.13293613117232653, 0.13292407885017332, 0.13290438080783212, 0.1323750815323619, 0.13308393307083743, 0.1336749281506269, 0.13309132960212378]","[0.13015265750649377, 0.1306442139238239, 0.1309924314113774, 0.13135091994980688, 0.1314689774542732, 0.13213007437547478, 0.13139021652114538, 0.13149211259588703, 0.13209300009958633, 0.1321818575935949, 0.13251110707744546, 0.13224040313504368, 0.13200608396684843, 0.13166549722664933, 0.13163235284632407, 0.13048601296839438]","[0.13203489441860858, 0.13247149407935377, 0.1327913541058356, 0.13280884104105717, 0.13205032671971467, 0.13271717053959342, 0.13333166273900607, 0.13221816553100138, 0.13340905866170594, 0.13343846654199712, 0.1331462749436316, 0.13293954046456682, 0.1331446324261778, 0.1324435768393702, 0.1329554239571626, 0.13289350145430964]","[0.13166923347356, 0.1315032106183979, 0.13026418794241265, 0.1318265632556705, 0.13028896988189181, 0.13168810341869813, 0.13095242324755982, 0.13144049537556207, 0.13217623392100197, 0.13196081914090113, 0.13220163883547126, 0.1317356257454339, 0.13026693648771343, 0.1320995194629637, 0.13170545528014527, 0.13173221201494972]"
r,"[0.1103310688889162, 0.11053305592082326, 0.11076145562446081, 0.11013442650821405, 0.11104569107385907, 0.11127668733644308, 0.1112559555107589, 0.11125973093736595, 0.11132683141977104, 0.11101815207795696, 0.11100120057109783, 0.11104598173258688, 0.11062154437427468, 0.11052766897529413, 0.11064746002711681, 0.11058147741767539]","[0.11126316265707784, 0.11100097885565435, 0.11138167658691803, 0.11105797488528751, 0.1114540038435855, 0.11138216564303802, 0.11144113553701494, 0.111508338832022, 0.11068856246202458, 0.11112058924925358, 0.11124571871262492, 0.11079492246978503, 0.11125178754831516, 0.11134993171702785, 0.111375155327961, 0.11110721904918165]","[0.11009135350506839, 0.11042699767075971, 0.10954002908493914, 0.11051571178755805, 0.1102606827208134, 0.11003307983569194, 0.11041783873393564, 0.11016383204904821, 0.10925636582715449, 0.1088595345103599, 0.10780257659411123, 0.10867595005929262, 0.1086424041747208, 0.10949016517188519, 0.10982852387352039, 0.11074558216397819]","[0.11148867336375655, 0.11143371028143367, 0.11091477560604573, 0.1104599917489747, 0.11123175392708447, 0.11184330200984163, 0.11241290472783054, 0.11188417182891217, 0.11227752022039185, 0.11123064110734, 0.1118486913357125, 0.11196226718232495, 0.11104715366296165, 0.11069031481890067, 0.11035312002551616, 0.11127815554736101]","[0.11123574845992487, 0.11072778347536107, 0.11113072708213734, 0.11117723953554612, 0.11061921368495042, 0.11082086891195221, 0.10971303912542013, 0.11122406614463773, 0.11066120358855984, 0.11032699276745392, 0.11121221617578232, 0.11026389699243692, 0.1107932439736078, 0.11087880513970345, 0.11133118085438345, 0.11108279633669325]","[0.11249669576984796, 0.11261091241892494, 0.11206959853372397, 0.11154717075954597, 0.1119445740176963, 0.11172749241068683, 0.11192947613618098, 0.11188392756973675, 0.11212612945322946, 0.11169780520842998, 0.11176231338192816, 0.1118118389368089, 0.11140222765063357, 0.11205342844006456, 0.11259230398905669, 0.11219514039866747]","[0.11075510114349274, 0.11109007935184051, 0.11129117877832878, 0.1114923360497235, 0.11149658866193535, 0.11197919366965356, 0.11128232914619883, 0.11132612352005282, 0.11137824371001998, 0.11149197487477526, 0.11184244864101196, 0.11169695657969153, 0.11156937709763753, 0.1113680385471731, 0.11141056422300467, 0.11051380999129196]","[0.11151700472612437, 0.11187302249818107, 0.11210755802509983, 0.11207883413231794, 0.11142059610386994, 0.11195441806718126, 0.11243776992323427, 0.11148633980534026, 0.1121890669266823, 0.11221942901532518, 0.11200967731909757, 0.11184739554257013, 0.11203399521339917, 0.11150706330723566, 0.11197732520988636, 0.11193196335410723]","[0.11151252326991301, 0.11134302702541643, 0.11028290133786617, 0.1115558805682664, 0.11023147729716688, 0.11129743151804584, 0.11060990582624176, 0.11092231431537448, 0.11134678560515876, 0.11127513752112896, 0.11155173142710886, 0.1111875795662671, 0.11000423317470967, 0.1115669171477389, 0.11125049185764568, 0.11128982208347399]"
i,"[0.07985872597240425, 0.08011402339138919, 0.0802993358191503, 0.07982808522486476, 0.08044687633895357, 0.08056583195894818, 0.0805107348216305, 0.08048374688695377, 0.08092956558422885, 0.08072495679086059, 0.08073268870052495, 0.08078734339055406, 0.08050388634473707, 0.0804239302585337, 0.0804639290185429, 0.08029325818816324]","[0.08038639107532428, 0.08015737290048541, 0.08040995330872042, 0.08015566917216436, 0.08044907891924734, 0.08040948560278259, 0.08044460680604221, 0.08050726400479741, 0.08042897061501629, 0.08071142381597883, 0.0807986591329279, 0.08046384988746513, 0.08079436269236334, 0.08088263464668033, 0.08089766148556342, 0.08071915486333145]","[0.0798396179711289, 0.0801275764574961, 0.07954124413675585, 0.08031020768869689, 0.08019741062688554, 0.08007822205438675, 0.08035946789885418, 0.08009739388783904, 0.07975988192385446, 0.07955608762781875, 0.07879569442678282, 0.0794036701422161, 0.079329277805213, 0.07990020972675634, 0.08009800840368458, 0.08072416145922007]","[0.0796977676128385, 0.07975340116397195, 0.07937129495595369, 0.0790006392004206, 0.07950308772518722, 0.07987508037385134, 0.08020837483781126, 0.07976482024012575, 0.08003146493756666, 0.07935834017683267, 0.0798717067082715, 0.080038566659455, 0.07943548909598304, 0.07924101708963596, 0.07900396989931303, 0.07954479542359842]","[0.08032442584836777, 0.07991701844403877, 0.08019276269348766, 0.08022153042552449, 0.07983119875228868, 0.08001371726959541, 0.0792660259499418, 0.08037977492445501, 0.08005326533424588, 0.0797640366950521, 0.08036320592195498, 0.0796230506077892, 0.07996859141042419, 0.08001993343043508, 0.08033701671991593, 0.08016283153648958]","[0.08043300490610765, 0.08057835135933876, 0.08025587605524676, 0.07994459357526457, 0.0802915686759375, 0.08018254830207847, 0.08032613163475631, 0.080203591493455, 0.08035080300953551, 0.08013114462839678, 0.08017807003347183, 0.0801830286808799, 0.07982746153960857, 0.08021601260853885, 0.08053147576049348, 0.08018947759525814]","[0.08039139047276445, 0.08074323254710604, 0.08092749585706319, 0.08106103319064979, 0.08103560038441146, 0.08135712329200068, 0.08080443555699389, 0.08080941091730115, 0.0803969151085138, 0.08052336606146906, 0.08083869708838458, 0.08080340805202504, 0.0807687649304738, 0.08065554053286113, 0.08066700345474946, 0.07991100455261876]","[0.08064494382421639, 0.08090399112333843, 0.08108709408488762, 0.081061331923319, 0.08060455585303737, 0.0810060086901163, 0.08137067038304341, 0.08070217371945487, 0.08074525123383577, 0.08076715491549148, 0.08058260535410415, 0.08043418790379493, 0.08053455319395109, 0.08014494775380161, 0.080484122734421, 0.08045196619630743]","[0.08133309310496026, 0.08124366671723952, 0.0805336658089618, 0.08150861203271847, 0.0805653489491866, 0.0813210589686498, 0.0808134867825552, 0.0809466353201825, 0.08092644633078318, 0.08100374548340653, 0.0812277951232461, 0.08095180616646919, 0.08006252469216073, 0.08113673531863333, 0.08083184495110517, 0.080786034934187]"
z,"[0.05211618746985563, 0.05231032164916029, 0.05242187622407955, 0.05208706268800647, 0.0524672543660443, 0.05252730693078502, 0.05245713384153306, 0.05240103026750731, 0.05296746706427075, 0.05284556367030786, 0.052853814276744876, 0.05290308112662358, 0.05276616983754057, 0.052732843420792264, 0.0527648636026775, 0.05262294992810111]","[0.052396015935083154, 0.05224404054370267, 0.05241090915928807, 0.05225143776229637, 0.052452831052711306, 0.052455875911055994, 0.052489931201888586, 0.05255759730467538, 0.052704553820379044, 0.05285728069778205, 0.052911149896799035, 0.05266136857733782, 0.05285806394681431, 0.05291126080437183, 0.05290545616534072, 0.05279033716785275]","[0.05221161478179307, 0.05239806746660495, 0.05202700724117884, 0.05254882670794764, 0.052507203331344815, 0.052448404819254536, 0.052628750540599865, 0.05241957948630724, 0.052379746010489045, 0.05229975702197098, 0.051811273304432005, 0.05218756445720035, 0.05209488971537389, 0.05244979583378308, 0.05257543787646853, 0.05298110060856961]","[0.051779744160685884, 0.051868742045648814, 0.05162226074775798, 0.05136074606499673, 0.05167815170957674, 0.05189424669549052, 0.05211194719983395, 0.05182811514834272, 0.05191408975070138, 0.05147657382577292, 0.051832429238865656, 0.05199330150071952, 0.05163214545083889, 0.05152459843100127, 0.05135600045740463, 0.05163273343324625]","[0.052446824622357106, 0.052108787143142814, 0.052239192719294066, 0.052235833685849116, 0.051963618778211144, 0.05210297751861261, 0.0516388439232291, 0.05237668371252165, 0.052219494611463774, 0.05201928451616487, 0.05239700050360201, 0.051901241133771876, 0.0520913020653204, 0.052089399254004916, 0.052312993350610466, 0.052242661777504286]","[0.05221433237526653, 0.052363566341888705, 0.05221481387645797, 0.05204438850035976, 0.052291251453049754, 0.05228120441674172, 0.0524171684864928, 0.052340936585312324, 0.05235896342520485, 0.052199196101669246, 0.0521863480246703, 0.05216960033852578, 0.05192821581562736, 0.05213404516624027, 0.052290566551741656, 0.05201821885573075]","[0.052809584347684166, 0.05311123315840096, 0.05326152639961585, 0.0533445930940927, 0.05332631439548074, 0.05357152243828174, 0.053199422745412464, 0.0532118066629908, 0.05260504343520995, 0.052688302609617134, 0.05290921929752957, 0.052914279108285764, 0.05290619512542082, 0.05284256561134194, 0.052816936658111734, 0.052241169792299764]","[0.052837051186395104, 0.052990842758009304, 0.05308731328787032, 0.0530552234765955, 0.052737244909496314, 0.05299773137215968, 0.05323994191316557, 0.05281511245074357, 0.052550068623017976, 0.05258767155575469, 0.05247630799494309, 0.05236040042213152, 0.05240229174271571, 0.052142336947706425, 0.052378199295283284, 0.05237594058175953]","[0.05351562269568262, 0.05347218109054191, 0.05303859993172895, 0.0537151318863052, 0.053123218606307476, 0.05363329869227285, 0.053308658071702396, 0.053376038141720115, 0.05313414826631154, 0.053216354978623516, 0.05337526611192056, 0.05319720811911583, 0.05259863652941454, 0.053262485305687175, 0.053003941131622705, 0.052926577854457015]"
y,"[0.024034512771458776, 0.02407325128460943, 0.02414245019504713, 0.023994440859336504, 0.024159942148831822, 0.024223515716555497, 0.024231795854288904, 0.024251888007881556, 0.024520180098682436, 0.02440362580836047, 0.024387068465774903, 0.024453316378687175, 0.024411847314213867, 0.024417960528175877, 0.024436328520081967, 0.024428084082131082]","[0.024091943686092895, 0.02400862775811147, 0.024066524368991187, 0.02396630921706248, 0.024050953695108103, 0.024087267129711303, 0.024094378914271002, 0.02412696893851933, 0.024109453805593217, 0.024207564754965844, 0.024293327600987867, 0.024240532394904642, 0.024369949193056628, 0.024436196618753733, 0.02444062175211246, 0.024401567116633285]","[0.024081999035719823, 0.024139840938479477, 0.023931160704277248, 0.024161007663443586, 0.02411684876742486, 0.024097436572517235, 0.024145656778755832, 0.024048622176107787, 0.023984996827947712, 0.02393681533800917, 0.02378886777550476, 0.023946974721596997, 0.023900356449025984, 0.02410468261096072, 0.02420652155884097, 0.02444013696773285]","[0.023782768679721622, 0.02380731581743616, 0.02370637687643095, 0.023577100779951156, 0.023740434746126308, 0.023812187617858898, 0.024021820330719392, 0.023910574973372012, 0.024028674345051584, 0.023705407566031726, 0.02377006699598742, 0.02384820510403087, 0.023699467664170512, 0.02366156152599423, 0.023580368006617836, 0.023731291017778936]","[0.024251217989673713, 0.02410302083258557, 0.02406594915286972, 0.024082278446903093, 0.02388501001041796, 0.023928570960110373, 0.02369556725338499, 0.02403985629778985, 0.02402485386836442, 0.023928607831228174, 0.02409593447847023, 0.023835006124293755, 0.023886053610963288, 0.02393202699772121, 0.024098798597263823, 0.024114019560425446]","[0.023912023672517446, 0.02399010116333271, 0.023941101418491706, 0.02385738583505791, 0.023973064493937532, 0.024003734909576323, 0.024112266540835352, 0.024147730348321884, 0.024080483970247313, 0.02397685559820904, 0.023899083389810352, 0.02384645631176827, 0.023733166203629658, 0.023838248889675034, 0.023915702905802683, 0.02380362269817143]","[0.024517727034162374, 0.02467221225157679, 0.024749604384296083, 0.024776117732647915, 0.024776029799944366, 0.025024564751347882, 0.02488236800071819, 0.024870034979422972, 0.02446835894206929, 0.02452851918158118, 0.024596253069964987, 0.0245437052971865, 0.024554102961083055, 0.024569794887670516, 0.024577765868844664, 0.024310520518586162]","[0.024514610822613924, 0.02457229950717527, 0.024606175529658086, 0.024595515307290795, 0.024400423128332925, 0.024493635320634713, 0.024590974420193548, 0.02440983485330255, 0.024308069110522162, 0.024335602814339795, 0.024303181877866002, 0.024200937828503393, 0.024195814959875033, 0.024139355901362746, 0.024230548178989474, 0.02418671914728408]","[0.024862351571070362, 0.024825444277534893, 0.024600975247074327, 0.0249466432614734, 0.024652783141756403, 0.02491558746948019, 0.024814905850077746, 0.024893367637095494, 0.024724210971916932, 0.02467004697512764, 0.02469556351347822, 0.024635029776954302, 0.02436122772683321, 0.024656120935860296, 0.02452651191352889, 0.02449424607573863]"
