,R21_S00,R21_S01,R21_S02,R21_S10,R21_S11,R21_S12,R21_S20,R21_S21,R21_S22
u,"[24.14021984712832, 24.12877297640737, 24.111980114096106, 24.154152573503666, 24.16125205272558, 24.177996554058268, 24.161054305823324, 24.145536610721322, 24.228780869919937, 24.229564503138004, 24.206348155644356, 24.210024703763814, 24.201934512914637, 24.18604639604293, 24.16892458212861, 24.17040857778818]","[24.255317909470705, 24.250361018028038, 24.109489923142014, 24.247452749276434, 24.247187302383907, 24.25064611765928, 24.250375836732335, 24.25288363953817, 24.26175463964319, 24.261615096619586, 24.258511992718823, 24.257288460704295, 24.25192110499662, 24.238642595288965, 24.23474248944746, 24.233100095738603]","[24.2348486714314, 24.20640261145988, 24.190003391603405, 24.22884622626664, 24.227823869993323, 24.246168181065322, 24.238081539119122, 24.19675239171561, 24.266084848214668, 24.262298317229302, 24.262514456666004, 24.256292369260443, 24.251328985558466, 24.247355053973898, 24.228204082190892, 24.25229782581841]","[24.107915778258988, 24.138319089011425, 24.14500130162719, 24.134825162037828, 24.17207096262596, 24.184581611646138, 24.12251510021376, 24.17995379189115, 24.21771884968195, 24.21238450721838, 24.195832434908127, 24.18208005216203, 24.179668157149706, 24.176563677810364, 24.16136691331753, 24.134004607881774]","[24.262456862933384, 24.272032214123065, 24.276206202172645, 24.27603623975944, 24.27173383643305, 24.271306488400516, 24.274564035461655, 24.2481225754217, 24.273972562720274, 24.2781898753772, 24.282019943169942, 24.278693686770012, 24.278407900201444, 24.279536121535145, 24.277122745588557, 24.276031080903607]","[24.212410843372954, 24.23275036898245, 24.23285649617953, 24.217543763586498, 24.244502259724722, 24.24766975783305, 24.189494702639816, 24.246548139783854, 24.27217429238953, 24.268288591871766, 24.25286534208498, 24.257997033136295, 24.25326352222457, 24.253441643183194, 24.248308245863477, 24.231313807785984]","[24.11732704127217, 24.140308395845466, 24.151559778760202, 24.16438270743285, 24.164712358434812, 24.176590796093745, 24.183451213200772, 24.192462066979605, 24.21846938068599, 24.21783177988607, 24.207614042636997, 24.18993219000947, 24.176642341106994, 24.17750358391585, 24.168659275392308, 24.155797695898777]","[24.12056350710605, 24.112594222346733, 24.134617295969235, 24.14075502379349, 24.159314524870844, 24.10976053671812, 24.167684154321528, 24.18815735317524, 24.22112619901477, 24.208948174647897, 24.18099848985421, 24.198773775167872, 24.14553146060179, 24.154346683122956, 24.179237608284133, 24.15571278901649]","[24.244708870669044, 24.261888615259462, 24.263890137259768, 24.2676424629255, 24.27329667700991, 24.277440332975498, 24.2770378578885, 24.27765550723564, 24.272961674101765, 24.282193011557673, 24.278956805262716, 24.266390036454123, 24.266740430648866, 24.268455422998368, 24.26531057191005, 24.266250957421946]"
g,"[24.96054603670523, 24.955729353308676, 24.95175237922211, 24.963198298636613, 24.96188132844452, 24.969515542841055, 24.964633881390636, 24.959907905580177, 24.97942990979191, 24.978623536562047, 24.9732917546748, 24.97329857191898, 24.971028846934153, 24.96634495634793, 24.96217716017768, 24.963167011803005]","[24.9875026315965, 24.986623925804547, 24.947587840054776, 24.985829404649216, 24.985636969984142, 24.98585961632284, 24.98610224857838, 24.986293871395244, 24.986903119093522, 24.98717055062389, 24.986243896264344, 24.98626535975804, 24.98520437590931, 24.981763438995458, 24.979093692279772, 24.97897922629885]","[24.98436379744853, 24.976341876388926, 24.971232209444626, 24.981960600397347, 24.981001282803227, 24.985327763017317, 24.983987747780283, 24.971200184116746, 24.987923875116177, 24.987301494136556, 24.986782391834126, 24.985643468900083, 24.984782196892457, 24.98402039995621, 24.980110265975483, 24.985956987851317]","[24.957490049852932, 24.963839532936, 24.96566869299778, 24.961356912618154, 24.97172436192178, 24.97546454658639, 24.95944450988417, 24.973947944361928, 24.980082608705523, 24.97938846814358, 24.970046094640715, 24.965034532544397, 24.97097709139266, 24.970154084768755, 24.966945412416088, 24.960712506955396]","[24.98801651245322, 24.991988654220304, 24.99246953492862, 24.99288038231385, 24.991664960303932, 24.990251359980657, 24.992521630924344, 24.984821111031604, 24.990148926214708, 24.99204253649466, 24.992453691263545, 24.99262682027334, 24.9915403415886, 24.992830793271114, 24.99256181306956, 24.990931263632444]","[24.978922380691095, 24.982687499271798, 24.984185622909102, 24.979770627204744, 24.985547108895755, 24.987150331332124, 24.970446394091407, 24.98643639928537, 24.99130557386553, 24.9899521920389, 24.98735415826174, 24.987447040118536, 24.98717894813139, 24.988077473915627, 24.98692685458065, 24.982149017791084]","[24.958687530763843, 24.96401663682863, 24.966104553416805, 24.969237409762126, 24.96892990777087, 24.972482358598143, 24.974128557795556, 24.976592712350477, 24.981660800685106, 24.981955409775214, 24.978331269754165, 24.973894390203146, 24.97029068584387, 24.971799343852314, 24.969852235367725, 24.96564325355538]","[24.961555980696247, 24.958912636202022, 24.96364224665883, 24.96538252893365, 24.968198674909384, 24.95565088242639, 24.96952985025431, 24.974893658640088, 24.980763211724017, 24.980425844086163, 24.967874634043838, 24.974837445524816, 24.963308296248634, 24.966656959477902, 24.974129862910846, 24.967584595422696]","[24.98687374963413, 24.99295751694471, 24.99133056082306, 24.9920776520873, 24.993929981046218, 24.99375850447264, 24.99286408677096, 24.99265027636895, 24.991977731336917, 24.995315667307654, 24.993661978989497, 24.991891474567392, 24.99247853220793, 24.99309779545902, 24.992084663732207, 24.99248281213697]"
r,"[24.48763380838939, 24.483964186705865, 24.482294488604616, 24.488270043325798, 24.485499541429455, 24.49137996996658, 24.488619654686627, 24.48591677991485, 24.49450301126682, 24.493491638401892, 24.491291011318996, 24.4907269166644, 24.48957943189651, 24.486860960085263, 24.484971976967934, 24.485853019039666]","[24.498482684828332, 24.49823018029331, 24.47874933304901, 24.497736559577383, 24.497592311441313, 24.497311049167557, 24.497676426442236, 24.49751308331656, 24.497097741217587, 24.49739267833178, 24.496803438326967, 24.49698957655402, 24.496698167098955, 24.494969036669655, 24.492508291877257, 24.492703056425068]","[24.497283174377554, 24.492910639177342, 24.48999059661227, 24.495514693152877, 24.494616312641647, 24.49649878446666, 24.496355072499703, 24.488843584981, 24.496427153742214, 24.49639014053074, 24.495691393519976, 24.49535950784004, 24.49524171605599, 24.495087047322567, 24.493861584617346, 24.496479984686605]","[24.488255458153475, 24.49080754578371, 24.491919113626807, 24.488616563483227, 24.494503100352777, 24.49658096130678, 24.488555448611333, 24.495484486293776, 24.496118029733424, 24.496233279998105, 24.48823666600402, 24.484904033718465, 24.492300154141653, 24.491842423985588, 24.490621255111172, 24.48783961705989]","[24.49746112376173, 24.500398455948783, 24.50022630505041, 24.500745363330847, 24.50012161792666, 24.498606627407842, 24.500690500507524, 24.49653104851655, 24.498055158089386, 24.499454592101493, 24.49927000152679, 24.499972580993102, 24.49876686796669, 24.5001028220417, 24.50028032190187, 24.498552219587523]","[24.49620787713259, 24.49708668926324, 24.498915165293386, 24.49646948293227, 24.49854886527724, 24.49965794792253, 24.49054296555118, 24.498807505797288, 24.50002179307708, 24.499201029782316, 24.498977448484986, 24.498221271427404, 24.498752979121495, 24.499757681196655, 24.49928212774597, 24.496646719597482]","[24.4879846751429, 24.490524584956155, 24.491041800087224, 24.492587378600433, 24.49204033269814, 24.494147750223146, 24.494894704526317, 24.496271269588256, 24.497208978153814, 24.49765199993631, 24.495263514782096, 24.49321751303936, 24.49126522761533, 24.492978144178135, 24.492247175244856, 24.489378929954093]","[24.493015701144184, 24.49130152198027, 24.4930073616297, 24.494046089263122, 24.49409399469981, 24.4882447776374, 24.494233722185935, 24.497020081835046, 24.497648017072088, 24.499260089107317, 24.489424074616803, 24.49450951640514, 24.490394781157434, 24.492719975055785, 24.49724100858019, 24.49366907448372]","[24.499273553486653, 24.503387507423355, 24.5011376487932, 24.501385096770235, 24.502594018431292, 24.501685957160362, 24.5006419901323, 24.500211146828846, 24.499636621457537, 24.50198692795559, 24.50065961717085, 24.500788040040504, 24.501361575385125, 24.50171114057509, 24.501023091334474, 24.5013841494592]"
i,"[24.017797757554067, 24.015346034794042, 24.0147356170006, 24.019384432428353, 24.0161866878369, 24.021425747374415, 24.01914525447463, 24.016754792322814, 24.026204271242392, 24.025217743626047, 24.023824487948303, 24.02305266425574, 24.02207523566846, 24.019544135616943, 24.017762666381056, 24.017733591734874]","[24.026391536384125, 24.026256366873252, 24.01209599409828, 24.025868864325503, 24.02588692873073, 24.025706004333113, 24.02639573423693, 24.026408414738874, 24.02912506324501, 24.029191922077025, 24.028452920367993, 24.028509782186717, 24.028233401711237, 24.026814749430848, 24.02434981524511, 24.024644721769615]","[24.026517524881655, 24.02353761546955, 24.021584577667667, 24.026127647308524, 24.025692534424174, 24.027218609963697, 24.027411461338403, 24.020929925043617, 24.028786336380794, 24.029357723397688, 24.028734548177248, 24.028496645468998, 24.02829973508282, 24.02798197873541, 24.027154937897393, 24.028564215251016]","[24.01615823797159, 24.01874971943915, 24.02015154600746, 24.017305707532884, 24.02209342476469, 24.023488853334094, 24.01741503416519, 24.02218809615988, 24.022374333688603, 24.02289320883877, 24.015341233282722, 24.012693015644643, 24.02042839734734, 24.019764384308193, 24.018630887845973, 24.015827343234207]","[24.02461764581251, 24.027195395156703, 24.026836799570034, 24.027367691977975, 24.026923719072723, 24.025528610393554, 24.02774785140371, 24.024802951360126, 24.02533130677586, 24.02618914028444, 24.02577027126297, 24.026433623297926, 24.025207226729847, 24.026607621670713, 24.026991957553246, 24.025235091410373]","[24.02289480012975, 24.02352857498472, 24.026047546721507, 24.024727522784826, 24.026362403037204, 24.027440077147748, 24.02043898497945, 24.026229509628596, 24.026900213450745, 24.026568702500512, 24.026937273591038, 24.025812776929882, 24.026233594308792, 24.026817534647307, 24.025987197188954, 24.023437649624334]","[24.019525345463663, 24.022334297116892, 24.022972698843194, 24.024544590048965, 24.023996727549182, 24.02576254853834, 24.026321572712146, 24.02738824298576, 24.025590538433498, 24.02619199915423, 24.02417818662274, 24.022970726527447, 24.021384247987314, 24.022954405359663, 24.022153840538163, 24.018625270316342]","[24.02625525587898, 24.025013319989426, 24.026085671835204, 24.027188680933293, 24.026664942310735, 24.022831846956482, 24.02708249637032, 24.029494949423352, 24.02680924233976, 24.028595093420666, 24.019094351913083, 24.02342993860653, 24.02098552766745, 24.02283714280238, 24.026539723739894, 24.023629284687388]","[24.0303336681167, 24.034281255127084, 24.032217732872695, 24.03271673296097, 24.0341192961711, 24.033215016527848, 24.032062797566944, 24.031127892825612, 24.02886223166756, 24.03139807477697, 24.03018792065554, 24.03044535028972, 24.03054103669215, 24.03032597006183, 24.02929565263119, 24.029152862178822]"
z,"[23.399673748042453, 23.39801233639241, 23.3979871470887, 23.401455563149316, 23.397771059408765, 23.402444288141098, 23.40049925907934, 23.398427819835728, 23.409513340162455, 23.40860455860364, 23.40784378551465, 23.40677828142789, 23.405561704388994, 23.40286559526949, 23.401094371292494, 23.40054249297327]","[23.406644436718647, 23.406226587688295, 23.396192163939055, 23.405550366778485, 23.405537809990854, 23.405390484896177, 23.406245822912794, 23.4063438449219, 23.411383710729446, 23.411502377199028, 23.410861816934478, 23.410827443827145, 23.410462551104953, 23.409351401493858, 23.40706805788006, 23.407828868569673]","[23.407365468286773, 23.405631940406934, 23.404645246053274, 23.408426125127242, 23.408606535975615, 23.409979340529297, 23.410509801384926, 23.405096859571145, 23.41277599255353, 23.41359447194226, 23.412815593641447, 23.41255420041366, 23.41201223077656, 23.411382005963475, 23.41064800248552, 23.41091724767461]","[23.396433728015595, 23.398988035242716, 23.40039786766078, 23.39776227895025, 23.401540706959768, 23.402264540477184, 23.397839474159305, 23.400800005904326, 23.401469055886498, 23.40244281413916, 23.395346688767212, 23.39304892544255, 23.400761259645346, 23.399471761864184, 23.398425336018427, 23.395998009391523]","[23.403809397174765, 23.406168629849795, 23.405691980586028, 23.40614766660096, 23.405512560191397, 23.404204432655092, 23.406725466677642, 23.40537998393306, 23.40540085619923, 23.40516347092545, 23.40402182690483, 23.404825022423925, 23.403581543484687, 23.405043450594256, 23.405419334880385, 23.403614172825968]","[23.401437255371746, 23.401834969417664, 23.404896181177687, 23.404727945207252, 23.406090756960765, 23.4074422783246, 23.402629193754414, 23.4065816511595, 23.406273412532194, 23.405882013644625, 23.406543280728023, 23.40519517670367, 23.40583497754296, 23.406163146734684, 23.404984345275242, 23.402576215183668]","[23.402633004209378, 23.405413859873995, 23.40580830360428, 23.407294476196647, 23.4066766967001, 23.40811375587431, 23.408443206257576, 23.409347325944825, 23.40526202727511, 23.40612905484975, 23.404275527536868, 23.403774333087267, 23.402364933537957, 23.40349781279123, 23.402691340235055, 23.399200894770694]","[23.409975323210663, 23.408926438398375, 23.40929594914703, 23.41031212325262, 23.409221086026513, 23.407169554557534, 23.40997748575881, 23.412203967224286, 23.407111093490144, 23.409040616597714, 23.399735017661115, 23.40335389758323, 23.40182077332578, 23.403092042424582, 23.406318226603602, 23.40427624796147]","[23.411245457876532, 23.41530097535729, 23.41350440138795, 23.41454815589851, 23.416384631418467, 23.41550356735096, 23.41441726600583, 23.413402742227916, 23.408851588522083, 23.411386548211198, 23.41001678816515, 23.409806856859138, 23.40904595132877, 23.408254610151644, 23.40671063378224, 23.40598508935099]"
y,"[22.457792525714364, 22.455017409193125, 22.452933395268584, 22.45618578724893, 22.45175048749757, 22.45642837342499, 22.454406624989545, 22.452720830393847, 22.46623527270887, 22.465389567482855, 22.464531353917543, 22.462641417197684, 22.459575674842156, 22.456633436198445, 22.454954581854317, 22.456201857714817]","[22.462034437639193, 22.461885958527247, 22.452885594317728, 22.4608620328982, 22.459787137201168, 22.45927620513093, 22.459792950618308, 22.4597616663377, 22.462668284025412, 22.463131005646634, 22.463280914731452, 22.46343973886637, 22.462758636553872, 22.462780637358502, 22.461148639960346, 22.462410394017155]","[22.456757791792278, 22.455442882608708, 22.454447182297823, 22.458171732692467, 22.4578217763008, 22.45886978025414, 22.459983757060435, 22.456442051072848, 22.46253569519294, 22.46251281597917, 22.462063924520596, 22.462372161262586, 22.46200630448821, 22.461072836679598, 22.460768236754976, 22.46036196391414]","[22.45219501669359, 22.45389895712252, 22.45463214979462, 22.45174612682376, 22.453509485440335, 22.45522917240885, 22.4517867579519, 22.453926448444022, 22.454730721470494, 22.4558507371195, 22.448787019421445, 22.446119701888335, 22.452478851875995, 22.450736469272012, 22.45252523612585, 22.452194024278462]","[22.45525035601144, 22.458170847530234, 22.45760377772728, 22.45702782124491, 22.455238933468483, 22.454375437952542, 22.458248395744153, 22.459384264713773, 22.463339537453834, 22.460827983811015, 22.457126841141164, 22.45740412036357, 22.45521468253164, 22.456599379703707, 22.45798479815764, 22.45712242406145]","[22.45521658364679, 22.455807645543544, 22.458234038846477, 22.458412123287438, 22.460003508806047, 22.4616917256431, 22.458380018521773, 22.4617085389279, 22.460150274805876, 22.458168490860967, 22.458134865728468, 22.457521809140367, 22.45942340146611, 22.46043649973255, 22.460286824653064, 22.458542428411114]","[22.459105884652693, 22.46107835406668, 22.459132800861184, 22.461184444109843, 22.459892879773534, 22.461093129406844, 22.461274235902685, 22.462623709386587, 22.460341578843707, 22.461024077715408, 22.45922357258258, 22.457761387896934, 22.45540557958472, 22.45595689285724, 22.456822510337048, 22.45506876165342]","[22.465225409012973, 22.46342939612932, 22.463463558497683, 22.46424811259692, 22.46335410797679, 22.46282485250594, 22.465096002659244, 22.46698984924716, 22.46183433604716, 22.46344586648695, 22.454388971384972, 22.458112209016928, 22.45671623733746, 22.456717377920164, 22.459176050786745, 22.458972122894288]","[22.460383770142094, 22.463479627554705, 22.461618453906517, 22.461336571496375, 22.462167999982196, 22.459982391634373, 22.461619385716315, 22.460225658510677, 22.45527535168497, 22.45645417204964, 22.456831357139567, 22.45886591949037, 22.45895679910344, 22.45836504949755, 22.456335931638893, 22.455239545749887]"
fS,"[1.186470922474303, 1.1787823111498237, 1.1728137326471229, 1.190173524227959, 1.1846253133772882, 1.1984432925079547, 1.1901614615178269, 1.1824611610768665, 1.2240860831435925, 1.2224263016925736, 1.2141424923055264, 1.2126811339103485, 1.207114346948903, 1.1978623199744436, 1.1903875410017313, 1.191711006548931]","[1.22874058191651, 1.226983214780186, 1.168788507712567, 1.2248385454180097, 1.2239568162818824, 1.2242429381446236, 1.2253520583301079, 1.2259656185598327, 1.2335006083985238, 1.234000891414465, 1.23242125341878, 1.2323020341483217, 1.2299881538888557, 1.2246775757416513, 1.2194201834526317, 1.2204122248882163]","[1.2197239070389223, 1.2077338463190572, 1.200538437050617, 1.2186940163202669, 1.2176895557662377, 1.225228507235958, 1.224142070088514, 1.2029526066317802, 1.2349217947369593, 1.234467986795465, 1.2333061314037568, 1.231500346986494, 1.2295461440093252, 1.2273588792059287, 1.2209783869008366, 1.228821929122117]","[1.1740913267682758, 1.1849640373494987, 1.1885947905124001, 1.1806470286531259, 1.196351807686383, 1.202283185597953, 1.178070917006726, 1.1986550938597413, 1.209006310909992, 1.2091397468817031, 1.190575104052916, 1.1819691151518994, 1.1954322062207379, 1.1924865900969288, 1.1887712384374303, 1.1790902945661912]","[1.223578239745809, 1.2316190720166469, 1.2319413479521313, 1.2321489323671284, 1.2289833970704553, 1.2264344720853204, 1.2329616803891248, 1.2229213716663352, 1.233567167745024, 1.2338698115503568, 1.2316151287726513, 1.2318324266067695, 1.2286487784493576, 1.231731866196777, 1.2324147004711656, 1.2292257491893477]","[1.2081882922745542, 1.2145505318258936, 1.219437750674653, 1.2139724628984208, 1.2241725435380484, 1.2277455185454034, 1.2018007300966511, 1.2262267205941526, 1.2327168412692906, 1.2295963133976173, 1.225749789281972, 1.2252923284251243, 1.2260314174610367, 1.2276149026446417, 1.2250773839671505, 1.216170985164843]","[1.184811572403223, 1.194568527420106, 1.1963734133914878, 1.2026635377082697, 1.201122997813816, 1.2069861971097502, 1.2094265972326312, 1.2139500889303423, 1.2166576469560142, 1.2178013175538545, 1.211302842221336, 1.2043810517814846, 1.1975029910452484, 1.19996112999269, 1.1974997592048682, 1.1891587925760212]","[1.1976486821542633, 1.19299037737971, 1.199066825604727, 1.2023109566570804, 1.2051519480354362, 1.1889474577839967, 1.2088488025342126, 1.2181756267676822, 1.219595134468711, 1.220009970366392, 1.1946815708173852, 1.2070668758999388, 1.1902816562440306, 1.194586425972126, 1.2069146641702184, 1.1976947631313661]","[1.2288959993991877, 1.2409282657635767, 1.237493557586314, 1.2390994709747358, 1.2431775812274357, 1.2416173124009733, 1.241215243193293, 1.23938535004782, 1.2315252001706731, 1.2381272935096443, 1.2357718301520084, 1.2337972172431901, 1.233922072168247, 1.2337045729318636, 1.230032962017896, 1.2293041663060662]"
u1,"[24.64124240116488, 24.636756852936625, 24.62914008110956, 24.65959375294032, 24.664513648207993, 24.678496602490412, 24.67035679580739, 24.661664525673416, 24.71975674959233, 24.718507211875952, 24.702622491030475, 24.702927363097544, 24.69574031627983, 24.683071906893716, 24.670829372755644, 24.669690983544]","[24.739008662966214, 24.73658725479246, 24.64795963341106, 24.73603108163319, 24.735960815432605, 24.738385021913942, 24.738934191703308, 24.74014436647669, 24.74729437341224, 24.74743770103674, 24.745026486105854, 24.74377179526553, 24.740445489170174, 24.731488946020928, 24.727842581419004, 24.726994295581644]","[24.73012354162633, 24.712690136074386, 24.702745473576293, 24.72791208862715, 24.727505244975305, 24.739359706713948, 24.73521479852997, 24.70888484461384, 24.75363193768072, 24.75106867119662, 24.750529846068176, 24.746477315745537, 24.74328738109491, 24.74026199797433, 24.728463223397846, 24.742743090805657]","[24.613142462269245, 24.636659440527556, 24.644397274349856, 24.640475512912417, 24.66750966289083, 24.677601695164796, 24.640969917177706, 24.679108955110816, 24.70870338323615, 24.70395803341374, 24.689145780042416, 24.677783865853936, 24.676927518825543, 24.6723696885698, 24.66081024298611, 24.640615233544306]","[24.75507705564367, 24.762079413629138, 24.764858386952778, 24.765302895797745, 24.763045499298773, 24.76266809098986, 24.765912865557006, 24.74965951646115, 24.765090703582118, 24.767980560399632, 24.76978810615403, 24.767867637473543, 24.766858178199605, 24.767836105327195, 24.76605833276953, 24.76443769702657]","[24.711793225091515, 24.724893734404557, 24.726666844504216, 24.7190079357229, 24.736002263578882, 24.73901173036277, 24.70363270641353, 24.74042779838823, 24.76032719763442, 24.75679584039535, 24.74690584389129, 24.748988523319365, 24.745852402757595, 24.744962432393887, 24.741032546369947, 24.72961073739384]","[24.62026228361916, 24.63802668154868, 24.647836721361326, 24.659736237027243, 24.662099208970467, 24.671621103700396, 24.6786295736764, 24.68584261122987, 24.70968484424514, 24.708128979134894, 24.69872557607791, 24.686390686640255, 24.676029823261636, 24.6741147651926, 24.666796935747715, 24.655357222290434]","[24.626527280946725, 24.625131785899775, 24.64144750292046, 24.649212263349806, 24.662389787779155, 24.633148420424856, 24.672019784573955, 24.686796431381588, 24.71378325325632, 24.70634022926373, 24.68389109374717, 24.694509864590245, 24.660209466771363, 24.663035971336974, 24.677611094275726, 24.659858240542512]","[24.734063853090795, 24.746792318371213, 24.747845840107416, 24.750973863067827, 24.755486552888417, 24.758320710611102, 24.758263783842146, 24.75905573603563, 24.760877003161507, 24.766383531357363, 24.763282843217198, 24.755594177633554, 24.755180538114608, 24.755424910821166, 24.752313149713338, 24.75203533080814]"
u2,"[25.09409787855564, 25.0946226469845, 25.093789546576986, 25.11559171158062, 25.11893901440114, 25.130936426309738, 25.129145952790708, 25.12550688839849, 25.1654866083762, 25.162842853844072, 25.152053399187743, 25.150008912781004, 25.143457340160676, 25.133053035197523, 25.124277519321275, 25.12127832587712]","[25.17975452686536, 25.17904948385662, 25.12915438657064, 25.18009580031319, 25.180159080231494, 25.18187371658751, 25.18298162507912, 25.183305101270253, 25.189277677049628, 25.189612443329278, 25.187673631333915, 25.186399372863743, 25.184467758876437, 25.178496708218887, 25.175030580260835, 25.174734778836996]","[25.178822703502853, 25.169239700821652, 25.164027581260093, 25.179277923575107, 25.179307166613754, 25.186597420957504, 25.18520982986516, 25.169710080053918, 25.196970832017538, 25.19524599607888, 25.19419194111274, 25.19163021183383, 25.189666367645497, 25.187301197002473, 25.180673740068013, 25.188079587139345]","[25.069040393740256, 25.087622457909738, 25.096095945082364, 25.0966466749271, 25.116399294684403, 25.124796472067587, 25.10657989303029, 25.130595515245865, 25.154453072331133, 25.150119640560984, 25.136529063181275, 25.12684556958061, 25.12708063238308, 25.12150982284892, 25.11252238150977, 25.097480328046604]","[25.201899771131693, 25.207118773584348, 25.20893803613075, 25.209802733998284, 25.208954188538417, 25.208611621392514, 25.21184376382656, 25.20275494992845, 25.210863368950093, 25.21283652419492, 25.21325782118317, 25.212300781152933, 25.210797246784733, 25.211671318595382, 25.210330443216773, 25.20834988139669]","[25.163401692959056, 25.17142297388708, 25.174349630426494, 25.172086327766017, 25.182073574820333, 25.1849703933736, 25.1659482209753, 25.188142190136777, 25.204071102133042, 25.20078616381028, 25.194724366625028, 25.19469333509993, 25.192664495046802, 25.191037217914644, 25.187944289780265, 25.18043148238135]","[25.074506967280687, 25.08855018579564, 25.0973367948, 25.1085760648229, 25.11236009021882, 25.120220711418554, 25.127323813114227, 25.13327706731239, 25.15559254017604, 25.153406741237124, 25.144575285356837, 25.135970505464716, 25.12768424758611, 25.12381657769167, 25.117580311181634, 25.10715820485795]","[25.082941227348275, 25.086347459211527, 25.098470831025082, 25.107408748410514, 25.1166845628331, 25.10251168335134, 25.127207438517054, 25.137909254979576, 25.160681595681744, 25.156551394517077, 25.138029813303493, 25.14357405689693, 25.122972572853246, 25.121385887138626, 25.128547649980206, 25.11492337587433]","[25.17866267279897, 25.188346393859458, 25.188758890682628, 25.191462765197354, 25.19520359460264, 25.197158583223956, 25.197332345918834, 25.19823970250303, 25.204458159642105, 25.207431313986188, 25.20442588849713, 25.200063104572838, 25.199127187532454, 25.198368556576952, 25.19528316844966, 25.194178611110797]"
