,R20_S00,R20_S01,R20_S02,R20_S10,R20_S11,R20_S12,R20_S20,R20_S21,R20_S22
u,"[0.05550102050855062, 0.0550712925409081, 0.05512505424528337, 0.054696312882297364, 0.054537476599667845, 0.05450525903283894, 0.05428115826305267, 0.054131130001543, 0.05387527723763085, 0.05386705003727389, 0.05419427435060454, 0.054383346793324225, 0.05458782234736699, 0.054590096115431155, 0.05482582016377615, 0.05506712432311034]","[0.05184645681974765, 0.05163131741421809, 0.05140445307604332, 0.0512099636579294, 0.05087002007900384, 0.050761471331134185, 0.050552653719571246, 0.05031575789370867, 0.049775974332034685, 0.05000756522555266, 0.050387163086255855, 0.05065789161667368, 0.05080939727431885, 0.05090473704361664, 0.051275366349879795, 0.051613189227164034]","[0.05462616608750805, 0.0544561316073949, 0.05403785131402097, 0.0539155743258826, 0.05356597589867067, 0.05321945817366734, 0.053254467881114015, 0.05281326263635158, 0.0527353133597636, 0.052991545688351904, 0.053041496193954075, 0.053342577907066605, 0.05355030801358954, 0.05391515946722885, 0.054027031284305874, 0.05442246563800863]","[0.04744529926670304, 0.04723088739950362, 0.047013412227758296, 0.04686039159694977, 0.046777217037856325, 0.046639392732225504, 0.04642650946899565, 0.04610807588526631, 0.0459280474673383, 0.046142414199679675, 0.046204594615141203, 0.0463693796043959, 0.04668286877533339, 0.04687859676435399, 0.047080365776367365, 0.04774994112657461]","[0.05392593583488258, 0.053699579257949034, 0.05325062836174885, 0.0528863415290773, 0.052648210783280906, 0.05253799736859136, 0.05234368413650599, 0.052001366524796665, 0.051706431648915516, 0.05225765509869832, 0.05243266123958945, 0.052774473562146526, 0.05307959807823477, 0.053272528466771184, 0.053628998986478285, 0.05390280926256898]","[0.059949157144269016, 0.0598013698352663, 0.05937915144977695, 0.05888102061776238, 0.058360519121946064, 0.05815006806374829, 0.05785443706396765, 0.05750739161667033, 0.05741142097993241, 0.05779354544775009, 0.0582087263713066, 0.05830606514466609, 0.058674887749762976, 0.05945253942829267, 0.05973465019182363, 0.0600814829565743]","[0.04768275125698395, 0.04739672066329862, 0.0470596598573442, 0.046732378439493, 0.046399010186594807, 0.04648425652568748, 0.04649520405899245, 0.046447558414150436, 0.04607799642001588, 0.046614950033339146, 0.046726683640353435, 0.04686194707262351, 0.04713713338152211, 0.04724990533132926, 0.047329488094897836, 0.04729759626903545]","[0.052715501355015376, 0.05228547366283878, 0.05208822281174916, 0.05186968164120116, 0.051493977706529845, 0.05112950030967939, 0.051003798815497894, 0.05051010473958235, 0.05083684236057084, 0.05149751414524129, 0.05156578988907974, 0.0517642106239684, 0.052039734991551345, 0.052415785290810896, 0.05272950500377991, 0.05292637040450927]","[0.061048281503039425, 0.06072841810496098, 0.06029942685654619, 0.06015318739745557, 0.059758514102721656, 0.05941388199391612, 0.05926401674685969, 0.05884891462859437, 0.058886673679743505, 0.059197671485511354, 0.05961458344480932, 0.0598520452298886, 0.060053791234095745, 0.060273959925313265, 0.0605371558648015, 0.061207318483411204]"
g,"[0.1531592962060449, 0.1524516211923613, 0.1532128050416645, 0.15263931329454233, 0.15276800945349872, 0.15321443882592056, 0.1530395062153766, 0.15309351632789073, 0.15237511700637288, 0.15199819468956755, 0.15248359361140007, 0.15250070611421906, 0.1525802066125289, 0.15189698543068, 0.1518953283965621, 0.1520544788009262]","[0.15266572137679132, 0.15260212271177134, 0.15283192904405085, 0.15308071432527082, 0.15284876236895173, 0.15319176772348092, 0.15297723518572068, 0.15247229466165918, 0.1515117531617134, 0.1518322043391083, 0.1524626857986666, 0.15264438880321857, 0.15242728612041329, 0.15196373956141032, 0.15239297407502728, 0.15254210359779571]","[0.15324140606102882, 0.15342531809234214, 0.1529559209830364, 0.1535357718281298, 0.15334687930933663, 0.15308100247059023, 0.15403459825922403, 0.15391043307174834, 0.15319705147323795, 0.15326046452380862, 0.1525512687586286, 0.1526289881255713, 0.15253439416621248, 0.15285723255534575, 0.1523510771294005, 0.15279736015380385]","[0.1541716920540532, 0.15424136947067438, 0.15415260323123955, 0.15430429141518773, 0.15477659294007587, 0.15503007136336922, 0.1549600432760048, 0.15438981613671562, 0.15360941363130518, 0.15378377594309736, 0.15370881444851506, 0.15364606525073674, 0.1539153966271551, 0.1537001896326829, 0.15373261820613227, 0.1547910655936053]","[0.15870939743312723, 0.15917437742760596, 0.1589573192226675, 0.1589159992735948, 0.15904467570325878, 0.15937075691549607, 0.15934047480262478, 0.15867274379801774, 0.15790972558257757, 0.15896536416193943, 0.1589289109479477, 0.15931634954352575, 0.15940710695239457, 0.15896431021691945, 0.15898789674588001, 0.15865408452318816]","[0.15639509001292895, 0.15728218999693824, 0.15751816058285514, 0.15710468648696685, 0.15658905307130938, 0.1571261819139465, 0.15756755687324198, 0.15790540256894262, 0.15726026838188342, 0.15693095995031184, 0.15695796711730634, 0.15618839057769682, 0.15633954133636602, 0.1574290550405128, 0.157319893943264, 0.1573437440097461]","[0.15242167220550343, 0.15211912342094006, 0.15208343887044012, 0.15168113663328284, 0.1514647211386121, 0.1518417898258027, 0.15214238994395, 0.15235090314738675, 0.15171280879289717, 0.1523479274740755, 0.15235113169606992, 0.15219097928725844, 0.1524193876644519, 0.15217555428195198, 0.15196945772016102, 0.1521053312881811]","[0.15500662468166068, 0.15478610506880244, 0.15522338094309263, 0.15544782997428025, 0.15516388690159122, 0.1547326298695107, 0.15508921731923625, 0.15489154384828366, 0.1547078826808148, 0.15543592327777972, 0.1551270941759303, 0.15509420662645124, 0.15511438645784206, 0.15534365946610246, 0.15528068077126853, 0.15475440239915875]","[0.15628593279772404, 0.15613616011671613, 0.1555324097172679, 0.15577087123757238, 0.15557867741114023, 0.1554864113169931, 0.1557353189199494, 0.1557377814234733, 0.15541815175973486, 0.1550411112559169, 0.15552655053349299, 0.15571269549318004, 0.1555063180463143, 0.15533696089655125, 0.1550015791411145, 0.15561863760674458]"
r,"[0.11883872743669315, 0.11821778649101006, 0.11870779545579407, 0.11813630394516807, 0.11808777041592843, 0.118315684949984, 0.1180504890362631, 0.11804617182475491, 0.11754363384763127, 0.1172714905669688, 0.11771262397838914, 0.11779040335830285, 0.1179495138931613, 0.1175709635230191, 0.1177007716360493, 0.11791710365893365]","[0.11664719482540366, 0.1165571226861045, 0.11660279966991963, 0.11666506979557242, 0.11634157478086891, 0.11648033671664998, 0.11629796963759444, 0.11593612132537522, 0.11532346074390176, 0.11541605499335063, 0.11589531236120033, 0.11609712061159191, 0.116032945445728, 0.1157711229775963, 0.11610444854217461, 0.1163674636865588]","[0.11812853779407244, 0.11816148500195414, 0.11770474174582286, 0.11795395574335063, 0.11767434712242406, 0.1172845669045075, 0.11782255501318353, 0.11744843080281787, 0.1173632749065879, 0.11744456487250977, 0.11703049002161575, 0.11718729045380363, 0.11725128959529404, 0.11759058218587584, 0.11734841669603899, 0.11784545292141214]","[0.11563495747785267, 0.11570817454218303, 0.11558209750534049, 0.11564265795374425, 0.11591492547059576, 0.11601742224533922, 0.11594301851519265, 0.11556946036289224, 0.11506445854967662, 0.11514680502994845, 0.1151049093386768, 0.11508920967062677, 0.1153706563499411, 0.11529464627220708, 0.1153899289233722, 0.11621517091537023]","[0.11793059956987205, 0.11808071816603397, 0.1177456170959064, 0.11757641670113576, 0.1175389153929041, 0.11769808034443117, 0.11760600762115202, 0.11717929356605243, 0.11685554372305583, 0.1175260977234315, 0.11747944181030008, 0.11779816630805753, 0.11796065806651383, 0.11780295804751213, 0.11801585402025044, 0.11797372569900957]","[0.11947590456494718, 0.11982889879465326, 0.11970777942910739, 0.11918685038024043, 0.11862716558335255, 0.11878317126986894, 0.11881999409127657, 0.11870129354724733, 0.11833006304300688, 0.11844418123303498, 0.11871516131346155, 0.11835873699371931, 0.11864145677012994, 0.11962833300572302, 0.11975901705134513, 0.12004633441171719]","[0.11539872455237242, 0.11529142745723832, 0.11537498816959729, 0.1150237157708077, 0.11488568091042989, 0.1150064593888548, 0.11510194150029156, 0.11500565871563333, 0.11492436039969857, 0.11537180756916197, 0.11542466665178445, 0.11530696143806568, 0.11548172233001591, 0.11536572662492216, 0.11534914669672347, 0.11555405669022796]","[0.11764659384330897, 0.11727144117917365, 0.11743691226616318, 0.11748120012331695, 0.11713926688153777, 0.11670956983325685, 0.1168553500955733, 0.11667623338702546, 0.1169741084623599, 0.11736253564694059, 0.11718608328284066, 0.11724823517984088, 0.11737638719193541, 0.11769338085357058, 0.11783689674990325, 0.1177489651253148]","[0.12056018301456989, 0.12020814801944395, 0.11962877725873755, 0.11968994845577216, 0.11932943880532416, 0.11906410447963428, 0.1190919298921146, 0.11883695580876197, 0.11903011967850205, 0.11895723705868713, 0.11945189009289747, 0.11964575484997038, 0.11964226821448674, 0.11967293940163612, 0.11965559885470459, 0.12052651181162011]"
i,"[0.08932129798174494, 0.08909038969243209, 0.08957995266821588, 0.08917974733721785, 0.08912583834706053, 0.08927250731633782, 0.08903878755929796, 0.08903297907879654, 0.08928664401536195, 0.08906232464603034, 0.08938763377383037, 0.08943353098539697, 0.08952576501861313, 0.0891702869297311, 0.08912519786228641, 0.08904071958411541]","[0.08846544967531794, 0.08841276622429149, 0.08841119894423462, 0.08848264205500565, 0.08826887085190806, 0.08840839656212562, 0.08835236313743366, 0.08818941954158521, 0.08844980634363082, 0.08835960928122094, 0.08862878023887724, 0.08872851512984013, 0.08864822285059143, 0.08846545791428918, 0.08868817959537764, 0.0888789722323368]","[0.08918956701664639, 0.08936007282728431, 0.08916845675727682, 0.08946003794686777, 0.0893492567105606, 0.08912767017800925, 0.08954355255124768, 0.08909542224228102, 0.0897319173858534, 0.0898756790307044, 0.08954952541744694, 0.08960522402585068, 0.08960031499104668, 0.0897409762912295, 0.08945707615089463, 0.08973089984427747]","[0.08727179377893753, 0.08743286109804033, 0.08737684199141663, 0.0874122112758712, 0.08754285954185206, 0.08752960789636931, 0.0873673156001638, 0.08708555485379076, 0.08689119609627105, 0.08693297665957968, 0.08693712545267707, 0.0869932958058835, 0.08728607990523814, 0.08725436358257276, 0.08727583122510252, 0.08782416370486625]","[0.08816187058097724, 0.08823209093203038, 0.08795872929047929, 0.08782888383677147, 0.08780825453331552, 0.08795220308406164, 0.08794341780484569, 0.08774438428474467, 0.08757681588204258, 0.08795380891336722, 0.08784321698075051, 0.08802560854355548, 0.08812620795484459, 0.08803361114544093, 0.0882170901960304, 0.08822503281056437]","[0.08910305860625121, 0.089454553401706, 0.0894485267599417, 0.08923798991917256, 0.08900625561987341, 0.08919125308969346, 0.08919799476068915, 0.08901777130487741, 0.08885040516397653, 0.08906112395550181, 0.08924464374972375, 0.08889743198383798, 0.08894700903619292, 0.08947420736637114, 0.08940008691665269, 0.08945066405683835]","[0.08777545052441199, 0.0879072935415093, 0.08806000084226208, 0.08777910674872154, 0.08766931268352254, 0.08771054633637301, 0.08771225737717331, 0.08757632682481421, 0.08705822998142901, 0.0874468085153317, 0.08756096569844446, 0.08754025802888235, 0.08772621745055292, 0.08767277126246649, 0.08764518024146432, 0.08760358429522738]","[0.08947169483721684, 0.08917969132841723, 0.0893107147791635, 0.08936871940681651, 0.08911145548545388, 0.08882495608894152, 0.08892119198503573, 0.08870244473423014, 0.08847212241075704, 0.08882721037166282, 0.08862416405047499, 0.08864245147782569, 0.08871994483948357, 0.08894864779713009, 0.08906703299288783, 0.0890347446984227]","[0.09031624653020176, 0.09015711832104374, 0.08991249330904554, 0.09013541469805313, 0.08995328889971761, 0.08982415581532555, 0.08988822144306027, 0.08959722571145239, 0.08943098652907377, 0.0894593140692471, 0.08975770336340988, 0.08971037775336425, 0.08954219087394567, 0.08938353426916057, 0.0892604698658797, 0.08984478792540515]"
z,"[0.06136578775699955, 0.06136039245279536, 0.06179307389693383, 0.061535944313639235, 0.06147115125926832, 0.061566067683979764, 0.06143109699684981, 0.06145220630494373, 0.0619571798613031, 0.061749755737833686, 0.06191216598856129, 0.06188508052091948, 0.061897651252518456, 0.06158010636605301, 0.06143953522464393, 0.06122105421100438]","[0.06137542096921661, 0.06135332573419357, 0.061367589911627905, 0.06142539981267886, 0.061315367888255264, 0.06147230001476848, 0.061477783897757744, 0.061385834609673375, 0.06184249290336645, 0.061793291801570845, 0.06195863473255201, 0.06197466878568915, 0.0618556884430739, 0.06167240538648202, 0.061790322747123386, 0.06185539858360821]","[0.06173682301668764, 0.06198899815295879, 0.06190186583854829, 0.0621585818885277, 0.06213857842250866, 0.062084217967395286, 0.06248813256418827, 0.06225871507281681, 0.06293142454328599, 0.06297526760903577, 0.06264470250697254, 0.06255154599771581, 0.062461985962705094, 0.062488725542629873, 0.06223306105140877, 0.06231431497042981]","[0.06095751271099193, 0.06115267779881777, 0.061134624268078974, 0.061150742295034956, 0.06122503031000731, 0.06119664736872006, 0.06107590419334523, 0.06091453212522234, 0.060922247102213986, 0.06096593203080992, 0.06095884433153401, 0.06098203562373584, 0.06118912723702382, 0.06118190420760825, 0.06118326175768933, 0.06151485396676626]","[0.06103700288005757, 0.061126630732292485, 0.06093817091145941, 0.06086672094209887, 0.060930185842108006, 0.06111165007804706, 0.06121514514741166, 0.06110389353351558, 0.06092228377514734, 0.06115378576378401, 0.060989192228051894, 0.061006191601893384, 0.061007865482760645, 0.06093531066523468, 0.061054103678754294, 0.061047392017159675]","[0.060887288945394455, 0.06121563516257841, 0.061234260678031616, 0.061149638779120837, 0.0611329409778422, 0.061357191875649746, 0.061378241452302786, 0.06123440346719379, 0.0610178759142413, 0.0612316261532467, 0.06137206188160864, 0.061094647552823504, 0.061034225170957565, 0.061279744122449534, 0.0611495394040271, 0.06108998529516714]","[0.06218663961677908, 0.06237598703590144, 0.0625595022666824, 0.06240760280335033, 0.0623479734616418, 0.062359076819149886, 0.06233329571854, 0.06222701724394755, 0.06167829232234891, 0.06193330622244118, 0.06204068167698082, 0.062047276946039384, 0.062168200678985375, 0.06209537282674035, 0.06203595258329981, 0.06193081580668283]","[0.06273215978459751, 0.06257356332978897, 0.06270653342761498, 0.06277517287285185, 0.06261657099469702, 0.062463272719679, 0.0626105355558573, 0.06260073922107463, 0.06220696999138971, 0.062331053538507424, 0.06210170983807053, 0.06202155043287875, 0.06201260858067512, 0.06213169470260894, 0.06218896142596348, 0.06209964449749909]","[0.062082657077903496, 0.06206526469985257, 0.06196064829433153, 0.062171001436804776, 0.062092580522115345, 0.06203261058414348, 0.06209269934843022, 0.06188187838052698, 0.06158406535488514, 0.061680525034711456, 0.06185031453988244, 0.061728317325229425, 0.06150291995417788, 0.06126236628023271, 0.06109659400687263, 0.061412152917988225]"
y,"[0.03284094621039844, 0.03287025059109424, 0.0331676780796297, 0.03300914756417668, 0.032913528231440066, 0.032951444595601904, 0.032907565035130995, 0.03297635979531454, 0.03344195431320775, 0.03341338653520715, 0.03348294949180188, 0.033376575782137125, 0.03328425018564688, 0.03303563822842153, 0.03287303554849995, 0.03274857107873159]","[0.03264838501730061, 0.032725724928490865, 0.03284208828936357, 0.032865869875592695, 0.03277667123479006, 0.03285780688475624, 0.03286495022459459, 0.032829583887951826, 0.03326323317138175, 0.03328979780681174, 0.033397589534129433, 0.03337151779127209, 0.03323553708806748, 0.03304198459222532, 0.03298761015640343, 0.03291202261635061]","[0.03314668915897386, 0.033353616979194575, 0.03326758963706416, 0.03340175354960377, 0.033404128724818814, 0.0334566369970982, 0.033706984579041394, 0.03352230310637304, 0.03381730007574561, 0.03386213997441544, 0.033668084438680676, 0.03350995473455701, 0.03342820990695516, 0.03343068114226399, 0.033299441746337914, 0.03327126609103754]","[0.03239302378090681, 0.03246862356733125, 0.032468473739047356, 0.03247795966992196, 0.03251308398161399, 0.03248826492565786, 0.032445557592313115, 0.03247765071408889, 0.03300789957174097, 0.03297916331889101, 0.03293786857291963, 0.032927917369127126, 0.03300123135407349, 0.0329445776781111, 0.03287252386750684, 0.03303949746165027]","[0.032175831851555495, 0.032348572704199045, 0.03234517681744493, 0.03229214328607357, 0.0323742294565927, 0.032560936817015794, 0.03271854407454933, 0.032661084547971765, 0.03252335720129892, 0.032613333728780995, 0.0324415526053069, 0.032330831580307466, 0.03225037487696602, 0.03215439327465241, 0.03210611632520772, 0.03206985221482898]","[0.03212902034129166, 0.03240504883666464, 0.032443934181902126, 0.03238571538968593, 0.03245404414311045, 0.03260616664320584, 0.03257548868825505, 0.03251580434631681, 0.03241470696491789, 0.03258322495603231, 0.0327319825619305, 0.03260150230503444, 0.03251600841194362, 0.03255427992176695, 0.03237212749654372, 0.032250539081257204]","[0.03293212245027494, 0.03310931479994319, 0.033292503609020724, 0.03327961707846478, 0.03328263907555843, 0.033281440852675336, 0.03323856804050911, 0.03323411330154117, 0.03306669067880726, 0.033090546041195684, 0.03316721766860769, 0.03321563940775996, 0.03331272192046941, 0.03327425039347704, 0.0331473515484911, 0.03303712664478528]","[0.0336786512143144, 0.03356976270822682, 0.033654003831790236, 0.03369102105311234, 0.03360883631771568, 0.033616831744362564, 0.03372104682697622, 0.03370543974899904, 0.03341357186982462, 0.033600647604225535, 0.03357393386342212, 0.03351124843312397, 0.033461978657695554, 0.033503156209224824, 0.03354450799706128, 0.03353167313489576]","[0.03256014220784438, 0.03264628946020639, 0.03262279206521055, 0.032755187773238506, 0.03268956369108396, 0.03260007610222001, 0.0326093892022842, 0.032518058312681494, 0.03263121668897489, 0.032708887523738024, 0.03278812747685532, 0.03269416905709662, 0.032545866735902505, 0.032333202126723366, 0.032111995240006665, 0.03220264111691805]"
