,R02_S00,R02_S01,R02_S02,R02_S10,R02_S11,R02_S12,R02_S20,R02_S21,R02_S22
u,"[24.011868407875575, 24.01529229769055, 24.00982861655922, 23.994213749228763, 23.995432207077624, 23.986100313898326, 24.01391878959072, 24.030198249393734, 24.000275644139226, 23.9780339272672, 23.964921006019217, 23.98517521736524, 23.987497777195177, 23.986141223590373, 23.989508435488162, 23.946826320712603]","[24.011261899970407, 24.00494491472127, 24.010137567200047, 23.992407946702677, 23.96834659480652, 23.96661449130069, 23.99266967435115, 24.008904586843155, 23.988430819698344, 23.96838354159609, 23.964684762848982, 23.989266737801298, 23.983224845696746, 23.985107005187878, 23.977605375174, 23.955966008866824]","[24.093716816620443, 24.089369803489543, 24.081858959085697, 24.069324574751064, 24.063869123002405, 24.043167851388226, 24.074665445768122, 24.10853081205451, 24.074139245351738, 24.048035269418527, 24.058519713393192, 24.0761771563593, 24.091042524020697, 24.077893377849716, 24.0680607037562, 24.046417366683617]","[23.9800938130052, 23.978676199309707, 23.969364290193226, 23.963263925480696, 23.95296956049845, 23.947553449740845, 23.974385273390567, 23.924001522278616, 23.844710784765084, 23.96225523596947, 23.952817058303147, 23.958134199522732, 23.952755065315024, 23.95242362560616, 23.941149268301366, 23.92937673946062]","[24.11220159508062, 24.090469626472142, 24.09480482446025, 24.05299937725107, 24.073099129886238, 24.05826179286705, 24.0860223280539, 24.016040269067858, 23.870332370758135, 23.985397030147865, 23.961669932266293, 23.96535296741367, 23.943214406410206, 23.946251406598144, 23.988978036929687, 23.98924572270869]","[23.962628547382835, 23.981234063315277, 23.974613012882433, 23.971513616534494, 23.965976583487684, 23.950199098969343, 23.978457588606233, 23.914066611317757, 23.76773771500274, 23.964513881685242, 23.950467424187288, 23.936203131713103, 23.95476885692343, 23.93900927412917, 23.95832420793408, 23.905893836453522]","[24.051860967424904, 24.038303012805315, 24.041070077589225, 24.027979785651027, 24.01402675698609, 24.016087903496963, 24.037774268781753, 24.0226068174689, 23.835401248576485, 23.999058064010367, 24.0132327199411, 24.00010229672513, 24.001169762706244, 24.01429675709536, 24.0022565539797, 23.991543625210554]","[23.928007438497488, 23.89073030383546, 23.845034806250748, 23.866184121052804, 23.89605279740588, 23.919129324561776, 23.99872303587635, 23.94335512401968, 23.942714687041573, 24.00864448798537, 24.004467543812584, 23.966477455627626, 23.950478464120366, 23.940510473484075, 23.955966430983548, 23.963472416833547]","[23.943172133196114, 23.929936239401897, 23.940129577316206, 23.929723931683228, 23.912935580743834, 23.892023304311117, 23.958604546570136, 23.82701170288412, 23.73340761307224, 23.97989288279913, 23.939935183043204, 23.948729773278412, 23.910468562423677, 23.927969977164437, 23.916850342969664, 23.902488359089546]"
g,"[24.869854932025394, 24.873432246726424, 24.874068214122598, 24.87052316286657, 24.8736423086569, 24.873238981086384, 24.884072990807095, 24.891904228693903, 24.874818268253147, 24.86304935095429, 24.855658332317407, 24.861664818682275, 24.859383550924566, 24.855774177372503, 24.855665978493732, 24.837106747547207]","[24.86719413223608, 24.86624881342957, 24.87131509253805, 24.867991175335895, 24.861607929835078, 24.863193724854828, 24.8736574474904, 24.881036826511448, 24.866424697157807, 24.86125691533332, 24.85414080391474, 24.861234695554618, 24.855293678642646, 24.854963159395602, 24.848811112548105, 24.838437811982935]","[24.86110430099064, 24.860217271859568, 24.85942754363923, 24.85535581113615, 24.852830158143757, 24.84596630346044, 24.859690499012473, 24.876965949013425, 24.854519840820405, 24.842096403908194, 24.84414361523723, 24.850856420962085, 24.85788049072861, 24.849256023989238, 24.84459357233777, 24.835513642417595]","[24.888259283382624, 24.88928856179747, 24.88886821353936, 24.888489450512008, 24.887082771698406, 24.88828721200249, 24.898144648499503, 24.881366422273747, 24.84422145370176, 24.88708813900951, 24.882059782924976, 24.882646412166025, 24.87815493761499, 24.87618867208056, 24.870649131985783, 24.863968842190566]","[24.87455475598461, 24.866008258043628, 24.868576639363674, 24.852334116112793, 24.86214483295486, 24.85744813860948, 24.86949556508599, 24.838097321049865, 24.762105186856132, 24.81857281829842, 24.808301539976213, 24.810787077846705, 24.79942561979898, 24.799368509402925, 24.819230544431868, 24.81837814791796]","[24.878601641104183, 24.886248993500736, 24.88403717901712, 24.883488811988947, 24.883255631011846, 24.878349706418724, 24.889781042177916, 24.866658190480713, 24.801155954359878, 24.880229284171417, 24.87432516724328, 24.867398289372616, 24.87259579698295, 24.86599095473753, 24.871808147585277, 24.85184190116675]","[24.902767745944743, 24.898225778710604, 24.900568546197402, 24.898905890626487, 24.89587093107111, 24.89977967859892, 24.906928879860516, 24.905404317442322, 24.829930389113546, 24.892682175456667, 24.895354983747474, 24.889015624576118, 24.887217013901214, 24.88882814989927, 24.882770594519737, 24.877271098496642]","[24.805660013456777, 24.78740734326273, 24.764106232034518, 24.777074945964344, 24.79224320227645, 24.80516977275682, 24.841815878346598, 24.81665377374631, 24.814062157968543, 24.844431370450636, 24.84284863396514, 24.824359331887536, 24.816513879877473, 24.811091151651645, 24.81630347945111, 24.81998491176254]","[24.880726755499584, 24.874486305402357, 24.88258686514317, 24.88008137323642, 24.875985542770653, 24.869272380929946, 24.892439867834746, 24.841555142827662, 24.79895804668581, 24.897531584055088, 24.88519317831453, 24.884302535237463, 24.868426504527047, 24.874660500935423, 24.87087637386911, 24.864785969548773]"
r,"[24.392894309935805, 24.394116611785584, 24.394037226447477, 24.39126919083729, 24.39267311526295, 24.392444047334507, 24.397455511920228, 24.40173044618411, 24.38750350938942, 24.380328139838372, 24.376142813104615, 24.380540267653636, 24.379214954809093, 24.376890104430487, 24.378125289221252, 24.367710068259367]","[24.39715555238589, 24.395426423618954, 24.397568367829063, 24.39498313588626, 24.39030330347316, 24.390306305412782, 24.39458191605447, 24.397651304796348, 24.384289610131823, 24.385410753309678, 24.379916167694113, 24.385107970266166, 24.38187837249447, 24.383292141310182, 24.380070308439713, 24.375219867259702]","[24.397691454815348, 24.396649140954015, 24.39577665223899, 24.39228204366328, 24.389261784821585, 24.385259269665767, 24.392073670988477, 24.40234916381076, 24.38411863701566, 24.377422749020823, 24.378448698858648, 24.382540164918883, 24.387333404053216, 24.383697859980916, 24.382347713186117, 24.37777636631312]","[24.413782228211936, 24.41374244039349, 24.413266960073514, 24.41223207726914, 24.41113084924826, 24.412275946764034, 24.41645116209607, 24.406642462759603, 24.381806514938255, 24.406957986814767, 24.403773637546337, 24.404582063677445, 24.401996226736024, 24.401672785079406, 24.400058654798528, 24.396901226657]","[24.427648423737537, 24.422860378901767, 24.42352121101512, 24.414059876324938, 24.41894871523671, 24.415938638690797, 24.421824363272137, 24.403393928387754, 24.35714604825354, 24.389818893186856, 24.38424085272202, 24.386881424403555, 24.381265550074097, 24.381256239269646, 24.3933794217808, 24.393130733638902]","[24.41394605871521, 24.418143449630872, 24.415595358613224, 24.41429161542579, 24.413896738758357, 24.410233027416744, 24.416031117514187, 24.402374735699166, 24.36151779636711, 24.40710662985321, 24.40352775031255, 24.400933543983285, 24.40414634023354, 24.402136893429343, 24.406124783147913, 24.3959769832546]","[24.434574777465386, 24.43070611654017, 24.430922972385325, 24.42997957863848, 24.427518448418837, 24.430185186637516, 24.43237332128622, 24.432403500221128, 24.387944741764457, 24.423805101465014, 24.42584025604394, 24.423261339138826, 24.422671897463278, 24.4234600247133, 24.421134821187245, 24.41883288297401]","[24.386936214698853, 24.376060987598457, 24.36143367858766, 24.369477128795843, 24.377096304892348, 24.3850266904, 24.404688957571818, 24.389251636592203, 24.387846764962966, 24.40584601771168, 24.405915494809808, 24.39503130235787, 24.391395963420212, 24.38887736363227, 24.39152905451254, 24.39479967971272]","[24.411252428598246, 24.406716052339725, 24.41111348783133, 24.408540084117668, 24.405995890015426, 24.401553670335158, 24.412423462488903, 24.383761328426157, 24.35792739622121, 24.41500309189894, 24.410806032576247, 24.40897584587542, 24.4009368422226, 24.405277261137453, 24.405426350374004, 24.401836238029354]"
i,"[23.966654234976154, 23.968708884358126, 23.969310545934043, 23.967324053852998, 23.968423615718578, 23.968456056412226, 23.971504419604614, 23.97477659702949, 23.96495352628868, 23.958640724864505, 23.955250906917534, 23.95861920020094, 23.95716965709076, 23.954855535169926, 23.955679751165068, 23.946637246299133]","[23.97010638452884, 23.968697892706622, 23.970439309770185, 23.969005374059243, 23.965870854326738, 23.966255497442567, 23.96907145055573, 23.971445977565374, 23.962319965211208, 23.964798530350645, 23.959117279365756, 23.96286785053347, 23.959888877658642, 23.961281077816864, 23.958313457448718, 23.954480465289464]","[23.96665217507156, 23.96680028625744, 23.967097824855873, 23.965034764819258, 23.96294195854992, 23.960848503182653, 23.96571725750809, 23.973196556667375, 23.959179511367324, 23.954738349180886, 23.95497906943063, 23.957392478659138, 23.96032592024211, 23.95758246755217, 23.9562295902695, 23.952141060986754]","[23.987634096431762, 23.988585503602295, 23.988629413564638, 23.987897066115668, 23.987157068203537, 23.98808462564162, 23.990664080871596, 23.984483261405725, 23.96568496289538, 23.983750418042703, 23.980619786886226, 23.981062443148893, 23.97869369943054, 23.978209690860332, 23.97741554100633, 23.97313681955128]","[23.984945686591093, 23.981968309032574, 23.98262823713361, 23.97603098012981, 23.97999048317221, 23.978157913001088, 23.9827023630098, 23.969240216968487, 23.933626571395255, 23.957391117215344, 23.952707391681077, 23.95464457539759, 23.950238291654664, 23.949599977128706, 23.958501231255347, 23.957734085384104]","[23.985942744794947, 23.989490187548114, 23.98801610039572, 23.987813845358964, 23.988477822635865, 23.985980559023496, 23.989997265349835, 23.97950576954343, 23.948244660555495, 23.981383738292173, 23.978276950167746, 23.9764374850755, 23.977895174461516, 23.976353973914975, 23.978446509394796, 23.97105349678826]","[24.007513725724472, 24.005188491988548, 24.00577669250938, 24.00599231375255, 24.004082249065586, 24.0062007954681, 24.007067523501533, 24.008202929529293, 23.97224963491243, 23.99774888264663, 23.999505324061346, 23.998262115662268, 23.997997809969668, 23.99786768650774, 23.99585222382519, 23.993226605306837]","[23.963416042715174, 23.955965728720706, 23.94540384538204, 23.952328155526967, 23.957837475189237, 23.964642169316875, 23.97888538772613, 23.96772818265098, 23.962991259337407, 23.975814649133824, 23.975702204383502, 23.96673104730391, 23.96394282120194, 23.961740314264254, 23.96275625543008, 23.965204697004776]","[23.992600590501226, 23.990213968281736, 23.993385143564645, 23.99118344244775, 23.99006422885057, 23.987421140784384, 23.994588438276367, 23.97488165312326, 23.954026359350312, 23.994905141945868, 23.993339635037223, 23.99013138761387, 23.983750752000553, 23.985850106439344, 23.98675364159841, 23.98220312683182]"
z,"[23.398105407462623, 23.40078338606898, 23.40193101334625, 23.400737627715287, 23.401859314772274, 23.4019950034299, 23.403755041944088, 23.406143286832606, 23.40122707477748, 23.39535384930985, 23.392116441254355, 23.39435559339682, 23.39234563863643, 23.389969287016786, 23.390561263674915, 23.382292222947058]","[23.40024868834708, 23.39905658772584, 23.40090301822415, 23.400764638774582, 23.399169206609308, 23.399865290933683, 23.401715530764687, 23.40346871459153, 23.3978953597253, 23.40136895116192, 23.39524079377294, 23.397648833525828, 23.394700319365846, 23.39609914447532, 23.393463336172047, 23.390611729439065]","[23.394278801343425, 23.395747962817875, 23.397273104192173, 23.396380506538, 23.39490896425062, 23.394219765175045, 23.397831102262664, 23.4040147247225, 23.39485363254259, 23.391483408541784, 23.390647656487786, 23.39176071410906, 23.393549002804278, 23.390661209868405, 23.389107731566977, 23.385173812760122]","[23.418927813618847, 23.420977344014343, 23.422048546491414, 23.42193971029855, 23.421968381123662, 23.423415522894572, 23.424669517217946, 23.420504303788157, 23.40467756809199, 23.416994866228528, 23.414263703458044, 23.414752633015713, 23.4125800540721, 23.411659222152913, 23.410780055399734, 23.40585502172234]","[23.40330400217387, 23.402014274587714, 23.402618081395985, 23.398818711427488, 23.402438888919743, 23.40216863605307, 23.405618604498578, 23.396256798844984, 23.367956500186764, 23.38393133197153, 23.380367735080576, 23.381725062662788, 23.37844594676953, 23.377588923299392, 23.384193507353974, 23.38335718840813]","[23.419298758295348, 23.422198585740333, 23.421350557221174, 23.421992939541347, 23.423658088907953, 23.422315423037162, 23.425185646836443, 23.41758096366602, 23.391125570503913, 23.414470167691544, 23.41168333770004, 23.409922119676466, 23.409946488881275, 23.408320513760632, 23.409300558619325, 23.404248154103144]","[23.435298647696868, 23.434446388301232, 23.43569592488701, 23.437276624035068, 23.436453774219522, 23.439039803267107, 23.439226287445635, 23.44148032437567, 23.411592453136286, 23.428739358798126, 23.42940189075902, 23.428274507122637, 23.42777804516219, 23.426864662084526, 23.424806652942873, 23.42139744970001]","[23.400115864861597, 23.394911526965622, 23.387707233439308, 23.393651126203647, 23.397662230489175, 23.403422172410306, 23.413245167404774, 23.405870784038555, 23.397660398882326, 23.406262524391906, 23.40603706840723, 23.398794461739016, 23.39627213437577, 23.394445901553894, 23.39436832171009, 23.39684048974035]","[23.43149400011829, 23.430232230488098, 23.43301095025291, 23.431524656681717, 23.431727467191777, 23.43081988888843, 23.434819526524194, 23.42139196248743, 23.4028159909437, 23.430912759580607, 23.431381757733302, 23.426917068012116, 23.42195476215023, 23.423190494586898, 23.424788359145158, 23.4205102013218]"
y,"[22.47985715532651, 22.482600269887776, 22.48466273154941, 22.4846646210108, 22.486995242057247, 22.48753406468912, 22.490233564837784, 22.49337580734159, 22.488646923584618, 22.481025586984646, 22.476622581947574, 22.477935353396724, 22.475067864569382, 22.47302020615597, 22.473080547488284, 22.464418484533745]","[22.4905897816543, 22.491768312155784, 22.494505231900042, 22.494435243447807, 22.49244156944189, 22.492378612180723, 22.492913239298936, 22.494222385391183, 22.48006176963172, 22.484891322292754, 22.479103856432335, 22.48159508166367, 22.479634918611403, 22.481975784262644, 22.479635952635785, 22.477101186879224]","[22.491157541598746, 22.492818422792215, 22.495042544077265, 22.49456758926356, 22.49381417177734, 22.49402043327422, 22.49763638849243, 22.503360465004736, 22.49334082113254, 22.489452562390337, 22.488246155796638, 22.48907542837847, 22.49059718305198, 22.488184169453902, 22.48664334239284, 22.483251041864108]","[22.516250056221594, 22.518342664579038, 22.520013571628056, 22.520895956400583, 22.521973071267325, 22.523921386629034, 22.52399234956635, 22.519579162120564, 22.50812459789592, 22.51828830279691, 22.51616474938377, 22.51639030195247, 22.513678054061447, 22.511222643231974, 22.509527571234706, 22.50439351756758]","[22.487611678568484, 22.48701837371057, 22.486647170162122, 22.48422202397026, 22.4880160912553, 22.48846247917977, 22.489756775305064, 22.48199751118155, 22.45456544185025, 22.468413679151876, 22.46762258080099, 22.46854655654665, 22.465702983565798, 22.465474727259476, 22.472433947921164, 22.473212700501342]","[22.517168536582343, 22.519842525808873, 22.518398919596486, 22.51927762252444, 22.521409856833362, 22.52051230577861, 22.523016180764397, 22.518482551788576, 22.48927208465959, 22.507322375288155, 22.504261247956006, 22.503538570979643, 22.50411603980701, 22.50299537861587, 22.504338994887647, 22.50032138241346]","[22.526070031731344, 22.52485838574403, 22.52668717867274, 22.529658486203182, 22.529896456474305, 22.533545297633385, 22.534121842475713, 22.537363369781, 22.51624954668234, 22.529836532382806, 22.530457147170203, 22.52826550290019, 22.527391450585466, 22.526291876391657, 22.524178719666164, 22.52078928139354]","[22.488592528014088, 22.484958389529474, 22.479225065309127, 22.484325998742904, 22.48794022712366, 22.49254218229005, 22.501139322580123, 22.49644575320557, 22.488005532930075, 22.494958971558905, 22.49464001565741, 22.488041543121312, 22.484116407192587, 22.482393164464312, 22.481494807229303, 22.48372022361983]","[22.526969365654153, 22.528399511098442, 22.531571500262956, 22.529909589920603, 22.530366835464253, 22.530778927835875, 22.533882047114638, 22.523983942565767, 22.507702938710977, 22.52965744950405, 22.531442073420205, 22.52653066317944, 22.52291645407709, 22.52487003720074, 22.526773481081, 22.521879212758936]"
fS,"[1.120275499902966, 1.1255218359283767, 1.1269758070758897, 1.122185396742126, 1.1257418322935226, 1.124714819699372, 1.13555084225676, 1.1448837897996516, 1.1250251116542875, 1.1079647198083513, 1.0982914166739473, 1.1062029028650322, 1.1024682659366885, 1.097901978209546, 1.0992683725773469, 1.0753831369481746]","[1.130873412698815, 1.1291761875232855, 1.134674795140767, 1.1302554128945295, 1.1214071764582314, 1.1217837463406142, 1.1303102815371542, 1.137180638112972, 1.1126585102108824, 1.1152381509066207, 1.1034860340717527, 1.1134586882504494, 1.1071984446106171, 1.1105699829820548, 1.1039601717104193, 1.0939200097632242]","[1.1403574317039424, 1.1411211354104636, 1.1418938130655478, 1.136816905057199, 1.1328501650313003, 1.1266120597255518, 1.1414432199562676, 1.1621756438612703, 1.1318346998070754, 1.1182486496805182, 1.1193511824265334, 1.1261943728621953, 1.133861901082452, 1.1254953584526217, 1.1205689710178293, 1.1090329337399154]","[1.1676121366591479, 1.1704587093524346, 1.1707365205395417, 1.169908829486197, 1.168556237464011, 1.170805185800648, 1.1786863403504146, 1.159171987840098, 1.115408370393356, 1.1624065160426196, 1.1555115163799399, 1.1570914940895425, 1.1511046642716194, 1.1482279066477492, 1.1435313626656967, 1.1325592187645914]","[1.1613366390998445, 1.152824879221261, 1.1543744982402437, 1.136585407041983, 1.1484115405500719, 1.143990976578763, 1.1561269656158122, 1.120812034261059, 1.0365167752695528, 1.0909961441332723, 1.08118901979533, 1.0845753138990681, 1.0737823219676281, 1.0734325465193324, 1.095813795126288, 1.0955983370532685]","[1.1639588324678505, 1.1735325700142845, 1.1695424336655793, 1.1695881266216652, 1.1713401128318255, 1.1652478479261856, 1.177141562220835, 1.1506481723077697, 1.0706901475193782, 1.1513188986159502, 1.1428951164312013, 1.1373255195093193, 1.1423687929315811, 1.1366490867150791, 1.1433272032647563, 1.1230675490517632]","[1.2092033823260635, 1.2030298279277465, 1.2061310416719881, 1.2067034228394051, 1.2024730662716758, 1.2089995621069556, 1.2149541910579442, 1.2164239325764163, 1.125663022741648, 1.1926222553590806, 1.1971890461230603, 1.1908696738054758, 1.1896025297786732, 1.1907060076069793, 1.1840079699512942, 1.17581184448417]","[1.1043728720982857, 1.0871684124386287, 1.06458720613132, 1.0791245479528406, 1.0927079977384122, 1.1075096068591292, 1.1442113043446451, 1.118291228184685, 1.105960916025011, 1.1374709214942664, 1.1362606359128273, 1.1141990052299195, 1.1050957440330311, 1.0995917597635054, 1.102691787558164, 1.1085838219379283]","[1.1767344421730492, 1.1725635790138365, 1.1811976859234536, 1.1759426082090467, 1.1725623103519291, 1.166771337837871, 1.1886314565242926, 1.1366827523677994, 1.087273625675613, 1.1880327667009576, 1.1806091901594613, 1.1740366513201967, 1.157174737174475, 1.1642773063193206, 1.1648991506420108, 1.153797184384337]"
u1,"[24.55720651695607, 24.558355309101874, 24.553863814281556, 24.5422526825473, 24.542524350263573, 24.535926767780513, 24.553969613656463, 24.564730000871396, 24.540764035899954, 24.524894270053178, 24.515878265123735, 24.530837672650037, 24.532648873197974, 24.532025832574064, 24.53581767608116, 24.507020394703062]","[24.56035030490969, 24.555049968832964, 24.557792881804794, 24.544658633883834, 24.526863142853127, 24.524892086384035, 24.54177446209582, 24.55241847533232, 24.534189877988588, 24.522999352857852, 24.51914395376128, 24.537088066313373, 24.5329766304899, 24.53554889570548, 24.530495206507275, 24.516211878984777]","[24.634776277426887, 24.631556615326623, 24.62606456266004, 24.616715202255197, 24.611755362684157, 24.597478757932617, 24.618577746668695, 24.642161513435667, 24.61414253963229, 24.596456245206554, 24.603529339522456, 24.615870515735953, 24.626420852329645, 24.61835864053688, 24.612501064291475, 24.597829315416725]","[24.5298880558134, 24.528204109078413, 24.52130153097005, 24.516470590989883, 24.508832526824595, 24.50501310920695, 24.522543584741943, 24.486792713435953, 24.427423049269283, 24.51185567312411, 24.50562406191222, 24.509865340262166, 24.506342505642596, 24.506765481378196, 24.500182370853565, 24.49205762518352]","[24.654943737795996, 24.64051746508454, 24.643269855780527, 24.614317728885155, 24.628637992914463, 24.61820191877051, 24.63649457172281, 24.586363479139525, 24.477919920095605, 24.563547678593686, 24.546100254887293, 24.549089309792002, 24.533034141693577, 24.534942322518848, 24.56633627511481, 24.56634321257308]","[24.523242264410875, 24.537201116024388, 24.53213612879535, 24.529385309202613, 24.524910125566855, 24.512908176861508, 24.53165350848445, 24.485564767968096, 24.375097946398355, 24.518881064009364, 24.508804389642393, 24.50058991797641, 24.513950226490408, 24.50474147662865, 24.518668696512364, 24.481137228645053]","[24.592397594135885, 24.581994549053533, 24.582968827075558, 24.57427382680655, 24.564185789037815, 24.565383076645517, 24.578129191585454, 24.567192980681178, 24.432362294390543, 24.551079494230535, 24.561865998085644, 24.55396622826119, 24.555179030127434, 24.564029941285078, 24.55639076666305, 24.549660740618574]","[24.526049486629315, 24.497856022748802, 24.462639602784442, 24.479509009795105, 24.50180113017766, 24.519728783977065, 24.57790261383517, 24.53741053052009, 24.53640979389057, 24.58421364167061, 24.58157671607264, 24.55343389992212, 24.542034471290428, 24.534643026701115, 24.545570892741203, 24.55215136681862]","[24.512806233174423, 24.50312499598086, 24.50916655234567, 24.500391411115945, 24.488137275527187, 24.47284918136539, 24.519585032341304, 24.42468912912276, 24.352324349756966, 24.534219459985373, 24.508594436267867, 24.51409645008072, 24.48761789235956, 24.500493862462363, 24.49415372983481, 24.48259897174272]"
u2,"[25.04400991954905, 25.04328831932327, 25.039598184625248, 25.031308302774423, 25.030792785408924, 25.026481135534492, 25.03645449844091, 25.04277610469878, 25.02361524728477, 25.01298507247758, 25.00739786950097, 25.017931837270826, 25.019319367125995, 25.019301969501132, 25.02344151943608, 25.006441871228457]","[25.05026467800214, 25.045820546346246, 25.046515338905156, 25.037244966442763, 25.024817281489707, 25.022641614488982, 25.03171958480472, 25.03772656407375, 25.021360896646375, 25.01761009461441, 25.013623927475706, 25.025965796590835, 25.0234690817404, 25.02661778473592, 25.023632106637645, 25.015670456618892]","[25.11799972301684, 25.115702394053205, 25.111870357810034, 25.105163173440687, 25.100620216249094, 25.09176657763748, 25.10415091746685, 25.119414900043566, 25.09652953865788, 25.08577971666969, 25.09001685196773, 25.098003116825414, 25.10507552088078, 25.101113694457162, 25.098509704756573, 25.089656796298144]","[25.0204157672926, 25.018510260609713, 25.013638428431307, 25.00988521250451, 25.004515579353292, 25.002069200542497, 25.011710793942196, 24.988493563389806, 24.947268211753713, 25.002235940022118, 24.9987086909512, 25.002037532318695, 25.000088153490648, 25.001151961797717, 24.99859978297413, 24.99365753155834]","[25.139509578659474, 25.131152357016113, 25.132578355437957, 25.11462412280105, 25.123938543728354, 25.117306098636693, 25.12749294236785, 25.094681050030506, 25.022291323248364, 25.07903659529592, 25.06749005950949, 25.069819506953703, 25.05959546537328, 25.06041164303608, 25.081087265563664, 25.08085228347961]","[25.023014178771533, 25.032951511287752, 25.029226469395535, 25.02677814991257, 25.023223381285636, 25.014518508438098, 25.02504756827367, 24.99502158295682, 24.919287570026615, 25.013280100556557, 25.00661396578906, 25.00368411194208, 25.012485773970294, 25.00902199361934, 25.018209804612905, 24.994007344956472]","[25.075237023048665, 25.06741822088541, 25.06692527242273, 25.0618497966844, 25.054991833516098, 25.055464504191047, 25.060834824530975, 25.05336568582345, 24.965989068252412, 25.04346405145262, 25.051397096720912, 25.047909321939056, 25.049244590347236, 25.054478426458022, 25.050561103090104, 25.047248621815886]","[25.060698821097855, 25.041742914141746, 25.017588018577918, 25.02988538574433, 25.044268147704553, 25.05694810292397, 25.094343592669382, 25.06810703197031, 25.066752527276225, 25.09731142298462, 25.096094768646203, 25.07723140987593, 25.07028079238206, 25.065414952106227, 25.07191983079002, 25.07760260548459]","[25.020566019293884, 25.014106327570442, 25.016392519216318, 25.009089717873884, 25.00096705691325, 24.990898084356555, 25.01968207299787, 24.959034139334758, 24.908735487065808, 25.028574738030162, 25.015482892609796, 25.018049540252257, 25.00224041552276, 25.01087246731367, 25.00891424225268, 24.9999733729549]"
