,R31_S00,R31_S01,R31_S02,R31_S10,R31_S11,R31_S12,R31_S20,R31_S21,R31_S22
raDeg,"[-1.0393888888888887, -1.0109444444444442, -0.9824999999999999, -0.9540555555555555, -0.9256111111111109, -0.8971666666666666, -0.8687222222222221, -0.8402777777777776, -0.8402777777777777, -0.868722222222222, -0.8971666666666666, -0.9256111111111109, -0.9540555555555555, -0.9824999999999999, -1.0109444444444442, -1.0393888888888887]","[-0.8044999999999999, -0.7760555555555555, -0.7476111111111112, -0.7191666666666668, -0.6907222222222222, -0.6622777777777779, -0.6338333333333332, -0.6053888888888889, -0.6053888888888889, -0.6338333333333332, -0.6622777777777777, -0.6907222222222222, -0.7191666666666668, -0.7476111111111112, -0.7760555555555555, -0.8045]","[-0.5696666666666667, -0.5412222222222222, -0.5127777777777778, -0.48433333333333334, -0.45588888888888884, -0.4274444444444444, -0.39899999999999997, -0.37055555555555547, -0.37055555555555547, -0.39899999999999997, -0.4274444444444444, -0.45588888888888884, -0.48433333333333334, -0.5127777777777777, -0.5412222222222222, -0.5696666666666665]","[-1.039111111111111, -1.0106666666666666, -0.9822222222222223, -0.953777777777778, -0.9253333333333333, -0.896888888888889, -0.8684444444444445, -0.84, -0.84, -0.8684444444444445, -0.8968888888888888, -0.9253333333333333, -0.953777777777778, -0.9822222222222223, -1.0106666666666666, -1.0391111111111109]","[-0.804, -0.7755555555555554, -0.7471111111111112, -0.7186666666666668, -0.6902222222222222, -0.6617777777777778, -0.6333333333333334, -0.6048888888888889, -0.6048888888888889, -0.6333333333333334, -0.6617777777777778, -0.6902222222222223, -0.7186666666666668, -0.7471111111111112, -0.7755555555555556, -0.804]","[-0.569111111111111, -0.5406666666666666, -0.5122222222222221, -0.48377777777777786, -0.45533333333333337, -0.42688888888888893, -0.39844444444444443, -0.37, -0.36999999999999994, -0.3984444444444444, -0.4268888888888889, -0.45533333333333337, -0.48377777777777775, -0.5122222222222222, -0.5406666666666667, -0.5691111111111111]","[-1.0383888888888888, -1.0099444444444443, -0.9814999999999999, -0.9530555555555555, -0.9246111111111112, -0.8961666666666666, -0.8677222222222222, -0.8392777777777777, -0.8392777777777778, -0.8677222222222221, -0.8961666666666666, -0.9246111111111112, -0.9530555555555555, -0.9814999999999999, -1.0099444444444443, -1.0383888888888888]","[-0.8034444444444444, -0.775, -0.7465555555555557, -0.7181111111111111, -0.6896666666666669, -0.6612222222222224, -0.6327777777777778, -0.6043333333333333, -0.6043333333333333, -0.6327777777777778, -0.6612222222222223, -0.6896666666666669, -0.7181111111111113, -0.7465555555555556, -0.775, -0.8034444444444445]","[-0.5686666666666665, -0.5402222222222222, -0.5117777777777777, -0.48333333333333334, -0.4548888888888889, -0.4264444444444444, -0.39799999999999996, -0.3695555555555554, -0.3695555555555554, -0.39799999999999996, -0.42644444444444446, -0.4548888888888888, -0.48333333333333334, -0.5117777777777778, -0.5402222222222222, -0.5686666666666665]"
decDeg,"[0.5289999999999999, 0.5289999999999999, 0.5289999999999999, 0.529, 0.5289999999999999, 0.5289999999999999, 0.5289999999999999, 0.5289999999999999, 0.4177777777777777, 0.4177777777777777, 0.41777777777777775, 0.4177777777777777, 0.4177777777777777, 0.41777777777777764, 0.4177777777777777, 0.4177777777777777]","[0.5282777777777777, 0.5282777777777778, 0.5282777777777777, 0.5282777777777777, 0.5282777777777777, 0.5282777777777778, 0.5282777777777777, 0.5282777777777778, 0.4170555555555555, 0.4170555555555555, 0.41705555555555546, 0.4170555555555555, 0.4170555555555555, 0.4170555555555555, 0.4170555555555555, 0.4170555555555555]","[0.528, 0.528, 0.528, 0.528, 0.528, 0.528, 0.528, 0.528, 0.41677777777777775, 0.4167777777777778, 0.41677777777777775, 0.41677777777777775, 0.41677777777777775, 0.41677777777777775, 0.41677777777777775, 0.4167777777777778]","[0.7638333333333334, 0.7638333333333333, 0.7638333333333334, 0.7638333333333334, 0.7638333333333334, 0.7638333333333334, 0.7638333333333334, 0.7638333333333334, 0.652611111111111, 0.652611111111111, 0.6526111111111111, 0.6526111111111111, 0.6526111111111111, 0.6526111111111111, 0.652611111111111, 0.652611111111111]","[0.7633888888888889, 0.7633888888888888, 0.7633888888888888, 0.7633888888888889, 0.7633888888888889, 0.7633888888888888, 0.7633888888888889, 0.7633888888888889, 0.6521666666666667, 0.6521666666666667, 0.6521666666666667, 0.6521666666666666, 0.6521666666666667, 0.6521666666666666, 0.6521666666666667, 0.6521666666666666]","[0.7628333333333333, 0.7628333333333333, 0.7628333333333333, 0.7628333333333335, 0.7628333333333334, 0.7628333333333334, 0.7628333333333334, 0.7628333333333334, 0.651611111111111, 0.6516111111111109, 0.651611111111111, 0.651611111111111, 0.651611111111111, 0.651611111111111, 0.651611111111111, 0.651611111111111]","[0.9987222222222223, 0.9987222222222223, 0.9987222222222223, 0.9987222222222223, 0.9987222222222223, 0.9987222222222223, 0.9987222222222223, 0.9987222222222223, 0.8875, 0.8875000000000001, 0.8875, 0.8875, 0.8875, 0.8874999999999998, 0.8875, 0.8875]","[0.9982777777777778, 0.9982777777777778, 0.9982777777777778, 0.9982777777777778, 0.998277777777778, 0.9982777777777778, 0.9982777777777778, 0.998277777777778, 0.8870555555555556, 0.8870555555555556, 0.8870555555555557, 0.8870555555555556, 0.8870555555555557, 0.8870555555555556, 0.8870555555555556, 0.8870555555555556]","[0.9978333333333332, 0.9978333333333332, 0.9978333333333332, 0.9978333333333335, 0.9978333333333332, 0.9978333333333332, 0.9978333333333332, 0.9978333333333332, 0.8866111111111109, 0.886611111111111, 0.886611111111111, 0.8866111111111108, 0.886611111111111, 0.8866111111111109, 0.8866111111111109, 0.886611111111111]"
radDeg,"[1.1662502150663037, 1.1409735443026696, 1.1158493716933429, 1.0908882338131696, 1.0661015823502311, 1.041501875159944, 1.017102676669542, 0.9929187684145911, 0.9383989034331138, 0.963951863930339, 0.9896625860078951, 1.0155190872019446, 1.0415105102482192, 1.0676270011580586, 1.0938596017789537, 1.120200155045558]","[0.9624340599164305, 0.9387878189578076, 0.9154146302857272, 0.8923359505479183, 0.8695752290176492, 0.8471580939729613, 0.8251125501583899, 0.8034691852561906, 0.73513574961946, 0.7587311351658023, 0.7826489920970113, 0.8068606437606684, 0.8313404214448437, 0.8560653237136505, 0.8810147131917473, 0.9061700477912947]","[0.7767206220061015, 0.7561066074697012, 0.736014677910937, 0.7164887559290172, 0.697576372647906, 0.6793287724012491, 0.6618009469467273, 0.6450515737357221, 0.5576851386992339, 0.5769765229944748, 0.5970002064870377, 0.6176849757782832, 0.6389666316457098, 0.6607875057148177, 0.6830959254442657, 0.7058456653587968]","[1.2896237022396535, 1.2668180443707615, 1.2442446297536653, 1.2219163296893116, 1.1998468284809067, 1.1780506711658618, 1.156543312123651, 1.1353411640414959, 1.063706137763327, 1.086307690742586, 1.1091781431632795, 1.132301201283872, 1.1556617024195812, 1.1792455356294376, 1.203039566687785, 1.2270315674757373]","[1.1086660201398406, 1.088215705957348, 1.0681313487819062, 1.0484339802240445, 1.0291458208660567, 1.010290308477734, 0.991892116756039, 0.9739771620745131, 0.8894920613071279, 0.9090737864662691, 0.9291137036464759, 0.9495828043508081, 0.9704539315624482, 0.9917017027322954, 1.0133024247823317, 1.0352340044103558]","[0.9517263331999852, 0.9349961851311286, 0.9188420954304597, 0.9032949704733564, 0.8883866772145812, 0.87414990135849, 0.8606179692876704, 0.8478246312180167, 0.7493271233957661, 0.7637723291556008, 0.7789886435525772, 0.7949317869205588, 0.8115589245409375, 0.8288288926067002, 0.8467023570944451, 0.8651419148733397]","[1.440690234579335, 1.4203276205216757, 1.4002466768926245, 1.3804596957570359, 1.3609794987435238, 1.341819447363021, 1.32299345107031, 1.3045159725971756, 1.221469238716076, 1.241184065446026, 1.2612322192649748, 1.2815980574710713, 1.3022666755780161, 1.3232238854908098, 1.3444561916811901, 1.3659507659390961]","[1.2814117895751682, 1.2637732164328161, 1.246534122984785, 1.2297113100401251, 1.2133220930153874, 1.1973842765971845, 1.181916121968956, 1.1669363058812996, 1.0733392546348228, 1.0896069393144983, 1.1063667802348243, 1.1235967542468455, 1.1412755685820697, 1.1593826910349236, 1.1778983694022822, 1.1968036416008965]","[1.1484861532645096, 1.1346725980678847, 1.1214104398504883, 1.108719465707865, 1.096619506441633, 1.085130332915116, 1.0742715420937914, 1.0640624333792932, 0.9605413421401158, 0.9718387822280212, 0.983829055781788, 0.9964871534716793, 1.009787961278439, 1.0237064277059083, 1.038217711842859, 1.0532973122133589]"
effarea,"[33.56747961425893, 33.625038521040835, 33.66553690896177, 33.70755796976482, 33.72108013945665, 33.73829654795585, 33.73934765381123, 33.74677176728666, 33.78943111881677, 33.78841681571263, 33.7501856180261, 33.73934765381123, 33.73829050458281, 33.7200125562889, 33.70652227305053, 33.655084561068264]","[33.791074533214086, 33.78915893148979, 33.81995172745367, 33.88462900906355, 33.92244609443102, 33.94925146296097, 33.98569811212167, 33.998214380785654, 34.02604630765136, 34.01923769639872, 34.022501014575234, 33.998214380785654, 33.9704513746206, 33.94925146296097, 33.89255231666768, 33.855523684273386]","[34.025065817813534, 34.01923769639872, 34.02481605003972, 34.04354129015888, 34.02875650829833, 34.04793591903346, 34.066312463223895, 34.07866245472398, 34.05420336753585, 34.042322138523325, 34.06400172924214, 34.08679045559321, 34.082560886775084, 34.06737497651916, 34.04397785888735, 34.032353637551076]","[33.26125004832537, 33.3514935553638, 33.43763315102186, 33.4334774980425, 33.494853159749475, 33.54684907089667, 33.58687872578889, 33.63393287264682, 33.72275662089711, 33.7091545587644, 33.68188735925192, 33.638179640156125, 33.5890394545927, 33.54476010900232, 33.484901250321315, 33.43885446096349]","[33.683142516678984, 33.70848950310266, 33.71965958238354, 33.73344502872353, 33.73934765381123, 33.73934765381123, 33.747848130673574, 33.77086223680061, 33.88661934002632, 33.84435047371205, 33.795929480414614, 33.79167704382933, 33.77703151248297, 33.74804776477713, 33.73934765381123, 33.73934765381123]","[33.79243007290124, 33.79181255319082, 33.806763285227866, 33.86658660964277, 33.88739295671771, 33.90963953097713, 33.94752148924801, 33.94925146296097, 34.01923769639872, 34.02055257525475, 34.02585635688197, 34.005308483659455, 33.998214380785654, 33.97659996362641, 33.94925146296097, 33.934856932775276]","[32.77691871247813, 32.82894412094048, 32.912693824704334, 32.9752427023876, 33.06981975241253, 33.14462197490189, 33.169457993243654, 33.21594314112904, 33.433007531310594, 33.44834301942615, 33.37689639593957, 33.28651484407271, 33.222239934179186, 33.16921640090681, 33.13446888736762, 33.045478977694394]","[33.287101216941174, 33.365340619534884, 33.4296215006355, 33.44167131464814, 33.45250355187027, 33.50088184602556, 33.538750145223624, 33.56628013296856, 33.716014765236096, 33.70800457635061, 33.68877770180309, 33.65033957954045, 33.62429829261897, 33.57991971913301, 33.54711533756561, 33.50230332520603]","[33.60662593948612, 33.63486684601456, 33.65339381726764, 33.68301152744675, 33.70556028375003, 33.709564937299646, 33.71536229235875, 33.72250726301559, 33.79438873525423, 33.77460660003243, 33.75630161491713, 33.74303059666283, 33.73934765381123, 33.73934765381123, 33.73934765381123, 33.73004136584464]"
readnoise,"[5.18776, 5.1509, 5.2164, 5.49578, 5.26181, 5.36167, 5.38036, 5.36523, 5.41782, 5.19684, 5.26598, 5.2468, 5.3326, 5.31866, 5.28695, 5.21117]","[5.16514, 5.15135, 5.18204, 5.29938, 5.32213, 5.25162, 5.25048, 5.23583, 5.21466, 5.21148, 5.20918, 5.17506, 5.16934, 5.15245, 5.16866, 5.17525]","[4.92381, 4.99497, 5.06592, 4.94755, 5.00369, 4.96548, 5.12643, 4.99704, 5.20929, 4.98018, 4.96091, 4.96517, 4.99374, 4.97846, 4.98561, 4.97483]","[5.36176, 5.43666, 5.54859, 5.52724, 5.40952, 5.73399, 5.59898, 5.40368, 5.75392, 5.72447, 5.76265, 5.78458, 6.0641, 6.1947, 6.03761, 5.35922]","[5.20285, 5.27832, 5.25545, 5.64724, 5.31729, 5.39345, 5.20292, 5.24375, 5.26517, 5.22424, 5.23918, 5.29536, 5.31907, 5.39018, 5.5665, 5.48104]","[5.13608, 5.02457, 5.38495, 5.05202, 5.06979, 5.0783, 5.15634, 5.16285, 5.26396, 5.2418, 5.27649, 5.1736, 5.2325, 5.26809, 5.27119, 5.21503]","[5.30084, 5.39006, 5.45879, 5.339, 5.37964, 5.42812, 5.36863, 5.34093, 5.54846, 5.32812, 5.32698, 5.48226, 5.48043, 5.48438, 5.50695, 5.42718]","[5.43551, 5.47546, 5.53864, 5.50724, 5.52968, 5.71029, 5.38582, 5.39885, 6.49069, 6.2785, 6.34752, 6.42286, 6.15289, 6.15104, 5.73317, 5.65268]","[5.63686, 5.13513, 5.6559, 5.30692, 5.67019, 5.60706, 5.28179, 5.13491, 6.13535, 5.91146, 6.29559, 5.35353, 5.21624, 5.2193, 5.31157, 5.17809]"
gain,"[1.13103, 1.13814, 1.14381, 1.15484, 1.15112, 1.16505, 1.17657, 1.17964, 1.12992, 1.12012, 1.12413, 1.11773, 1.1294, 1.1304, 1.11792, 1.08704]","[1.16212, 1.15684, 1.16489, 1.1725, 1.1747, 1.17622, 1.18308, 1.17093, 1.1061, 1.10528, 1.09983, 1.09243, 1.09437, 1.08179, 1.08301, 1.08003]","[1.09154, 1.09024, 1.08493, 1.08771, 1.091, 1.07936, 1.08532, 1.09393, 1.08205, 1.07607, 1.07658, 1.0787, 1.07824, 1.07759, 1.07469, 1.06834]","[1.15381, 1.15894, 1.16754, 1.18007, 1.17355, 1.18051, 1.18449, 1.19092, 1.148, 1.14607, 1.1581, 1.15467, 1.16087, 1.16646, 1.16048, 1.14234]","[1.16243, 1.17673, 1.17381, 1.20645, 1.16254, 1.16509, 1.15665, 1.16424, 1.12395, 1.11783, 1.11693, 1.13664, 1.13826, 1.15823, 1.18975, 1.19161]","[1.09903, 1.10306, 1.10636, 1.10499, 1.10671, 1.10895, 1.11471, 1.11908, 1.11549, 1.11457, 1.1181, 1.10658, 1.10272, 1.11217, 1.10113, 1.10345]","[1.18042, 1.20286, 1.19956, 1.18405, 1.19862, 1.19644, 1.20139, 1.18949, 1.13917, 1.12386, 1.13686, 1.1484, 1.15258, 1.15939, 1.17776, 1.1549]","[1.16098, 1.17692, 1.16917, 1.18304, 1.17706, 1.16576, 1.15194, 1.16785, 1.15359, 1.16096, 1.14638, 1.15539, 1.14696, 1.13761, 1.13747, 1.13877]","[1.07582, 1.06639, 1.06316, 1.07101, 1.07872, 1.08132, 1.08775, 1.09025, 1.05938, 1.04583, 1.04536, 1.04038, 1.03441, 1.03851, 1.04335, 1.0322]"
saturation,"[192106.0, 193074.0, 191641.0, 190917.0, 190687.0, 191586.0, 193047.0, 193574.0, 191719.0, 192370.0, 190635.0, 188195.0, 187500.0, 189143.0, 189910.0, 189674.0]","[180102.0, 185099.0, 185355.0, 185168.0, 184440.0, 185079.0, 186325.0, 183857.0, 181741.0, 187399.0, 187148.0, 185725.0, 185732.0, 185832.0, 186366.0, 184020.0]","[178674.0, 182057.0, 182470.0, 181988.0, 182376.0, 182162.0, 182986.0, 181845.0, 179112.0, 183016.0, 183154.0, 181973.0, 181296.0, 181793.0, 182071.0, 180706.0]","[194128.0, 194057.0, 192611.0, 191702.0, 192015.0, 193234.0, 193934.0, 193900.0, 192602.0, 196450.0, 195546.0, 193945.0, 192719.0, 193567.0, 194976.0, 194171.0]","[186130.0, 186003.0, 184068.0, 190378.0, 183217.0, 184108.0, 185458.0, 186205.0, 186344.0, 187226.0, 184669.0, 183457.0, 181650.0, 183050.0, 184561.0, 185518.0]","[154022.0, 160890.0, 166100.0, 168291.0, 171833.0, 172378.0, 176953.0, 174998.0, 154958.0, 167816.0, 173589.0, 173285.0, 174010.0, 172986.0, 172907.0, 170288.0]","[190212.0, 191235.0, 190407.0, 188801.0, 189593.0, 189540.0, 190526.0, 190591.0, 191298.0, 191437.0, 190141.0, 188162.0, 188344.0, 188784.0, 190087.0, 190191.0]","[175908.0, 182566.0, 184164.0, 184429.0, 183515.0, 183546.0, 183089.0, 181534.0, 181023.0, 186836.0, 186469.0, 185231.0, 185145.0, 185244.0, 186182.0, 181945.0]","[178086.0, 180919.0, 182393.0, 182414.0, 181765.0, 182215.0, 181049.0, 179923.0, 172009.0, 178845.0, 179785.0, 176849.0, 176121.0, 176171.0, 175708.0, 176233.0]"
